"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
0.660889092408545,7.205653076371001,8.591150050410938,84.20319687321806
0.6632865163785636,7.205313740357515,8.591245734631359,84.20344052501112
0.6656826803061967,7.204975343302163,8.591341072920468,84.20368358377736
0.668077588844939,7.2046378700728315,8.591436070918425,84.20392605900875
0.6704712465821384,7.204301305321385,8.591530734455063,84.20416796022356
0.6728636580387106,7.20396563351499,8.591625069065135,84.20440929741989
0.6752548276681418,7.20363079953551,8.591719096859517,84.20465010360498
0.6776447597199955,7.2032968085681635,8.591812812216066,84.20489037921577
0.6798032183553157,7.20299657914292,8.591896868327597,84.20510655252949
0.6819607449776521,7.202696989662891,8.591980681145143,84.20532232919197
0.6841173422747945,7.202397994570465,8.592064265667231,84.2055377397623
0.6862730127908135,7.202099583623749,8.592147625699873,84.20575279067639
0.688427759033949,7.201801747379756,8.59223076436547,84.20596748825477
0.6905815834785397,7.201504476543399,8.592313684745017,84.20618183871159
0.6927344885655905,7.201207761901669,8.592396389890181,84.20639584820815
0.6948864767031366,7.200911594266013,8.592478882838938,84.20660952289505
0.697037550266418,7.200615964443245,8.592561166989906,84.20682286856685
0.6991877115985092,7.200320863204985,8.592643246492855,84.20703589030217
0.7013369630113923,7.200026281257148,8.592725125672809,84.20724859307005
0.7034853067860919,7.199732209209214,8.592806808315464,84.20746098247533
0.705632745171665,7.199438594248369,8.592888316262771,84.20767308948886
0.7077792802604885,7.199145442176451,8.592969644282473,84.20788491354108
0.7099249141532142,7.198852734784069,8.593050798053282,84.20809646716265
0.7120696488911779,7.198560515418747,8.59313175605501,84.20830772852625
0.7142134866307794,7.198267745698167,8.59321281182295,84.20851944247889
0.7163564263489866,7.197975420286805,8.593293715417406,84.20873086429579
0.7184984701101927,7.197683581068853,8.593374409011908,84.20894200991924
0.7206396200359672,7.197392196872777,8.59345491742932,84.2091528856979
0.7227798781715752,7.197101254948757,8.593535244798721,84.20936350025252
0.7247138949866173,7.196839574839228,8.593607297179952,84.20955312798083
0.7266472376266686,7.196578168724516,8.593679232452631,84.20974259882286
0.7285799072112548,7.196317000232123,8.593751063384762,84.20993193638311
0.7305119047678855,7.196056063683789,8.593822792540038,84.21012114377618
0.7324432313090491,7.195795354461984,8.593894421710585,84.21031022382743
0.7343738878343958,7.195534868321716,8.593965952523911,84.21049917915437
0.736303875331647,7.19527460123879,8.594037386495069,84.21068801226615
0.738233194777135,7.195014549302344,8.594108725413312,84.21087672528435
0.7401618471364955,7.194754708882751,8.594179971893254,84.211065319224
0.7420898333665205,7.19449507821522,8.594251128393115,84.21125379339168
0.744017154420384,7.194235653330123,8.594322197015863,84.21144214965402
0.7459438112408459,7.193976390629533,8.594393195959277,84.21163041341119
0.7478698046652942,7.19371726985312,8.594464132043305,84.21181859810358
0.7497951354796194,7.193458314850758,8.59453499251045,84.2120066926388
0.7517198045219199,7.193199568888151,8.594605756550282,84.21219467456157
0.7536438127285985,7.1929410253504384,8.594676426125627,84.21238254852393
0.7555671610179092,7.192682677057192,8.594747003474087,84.21257031946871
0.7574898502887111,7.192424516440641,8.59481749102573,84.21275799253362
0.759411881419639,7.192166535674368,8.594887891343674,84.21294557298195
0.7613332552685738,7.191908726766238,8.594958207081168,84.2131330661526
0.7632539726723306,7.191651081625547,8.59502844095063,84.21332047742382
0.7651740344465032,7.19139359211164,8.595098595701211,84.21350781218715
0.7670934413854239,7.191136250069238,8.595168674102501,84.21369507582826
0.7690121942622011,7.190879047354174,8.595238678932628,84.21388227371321
