"marka","klyuch_zamorozki","gruppa","sistema","baza","fajl_tdb","sha256_tdb","metod","nabor","c15_laves_v_nabore","porog","kriterij_solidusa","pdens","pdens_zaproshen","zyorno_scheil","T_sol_K","T_liq_K","T_sol_bisekciya_K","T_sol_zamorozka_K","T_liq_zamorozka_K","vremya_s","pik_pamyati_MiB","otkaz","prichina","vne_predelov_shapki","chislo_faz_v_nabore","fazy_v_nabore","fazy_pod_solidusom","zamechaniya","job_id","mashina","pik_swap_MiB"
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1671.6","1724.9","","1664.6","1724.9","43.5","1999","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","сторож движущей силы: проверено 80 из 80 пар «фаза-температура» (2 точки, 40 исключённых фаз); минимум 825 Дж/моль у BCC_B2","de9533f96e726e31","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1671.6","1724.9","","1664.6","1724.9","43.5","1995","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","сторож движущей силы: проверено 80 из 80 пар «фаза-температура» (2 точки, 40 исключённых фаз); минимум 825 Дж/моль у BCC_B2","f0283979e041954c","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1671.6","1724.9","","1664.6","1724.9","43.9","1998","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","сторож движущей силы: проверено 80 из 80 пар «фаза-температура» (2 точки, 40 исключённых фаз); минимум 825 Дж/моль у BCC_B2","70941709e39e1a7d","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1671.6","1724.9","","1664.6","1724.9","44.3","2000","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","сторож движущей силы: проверено 80 из 80 пар «фаза-температура» (2 точки, 40 исключённых фаз); минимум 825 Дж/моль у BCC_B2","e0b7f5611f31f539","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1646.20","1714.52","1646.22","1677.15","1713.15","325.9","2367","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_A2 FCC_A1","","c4803148b554b7a5","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1646.28","1714.52","1646.28","1677.15","1713.15","59.1","2367","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_B2 FCC_A1 LIQUID","","c4803148b554b7a5","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","bystryj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1646.20","1714.52","1646.22","1677.15","1713.15","260.1","2903","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","24","BCC_B2 BCC_DISL C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 GAMMA_PRIME G_PHASE HCP_A3 KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MU_PHASE MU_PHASE_I R_PHASE SIGMA TIB2","BCC_A2 FCC_A1","","9bcbff612d471b5a","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","ThermoGar","polnyj","да","1e-06","","","50","","","","","1677.15","1713.15","73.5","2220","oshibka","ValueError: Начальная температура не даёт практически однофазный расплав. Последняя проверенная доля LIQUID: 95.773 %. Увеличьте начальную температуру или разрешите автоматический поиск.","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","","","4f7050955190b8b3","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-app","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1646.20","1714.52","1646.22","1677.15","1713.15","326.5","2373","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","50","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_A2 FCC_A1","","a850b2019d0573a0","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1646.4","1714.6","","1677.15","1713.15","100.5","5490","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 100 из 100 пар «фаза-температура» (2 точки, 50 исключённых фаз); минимум 873 Дж/моль у BCC_B2","2d6cff1371ed9d0b","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1646.4","1714.6","","1677.15","1713.15","101.1","5489","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","4","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 100 из 100 пар «фаза-температура» (2 точки, 50 исключённых фаз); минимум 873 Дж/моль у BCC_B2","7a41690697bebcf7","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1677.15","1713.15","111.2","5490","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","","","","","fcff91132b7d662a","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","","","","1677.15","1713.15","114.1","5489","ne_najden_interval","после добавления фазы C15_LAVES по требованию сторожа интервал плавления в области базы не найден","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","","","","","c3db6a7e69ab5df1","ноутбук-win10",""
"VJ159","","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1515.03","1605.85","1515.06","NA","NA","361.0","2728","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_ni v2.036 (ThermoGar garcalc): CR 27 масс.% при пределе оптимизации базы < 20 масс.%; MO 7.4 масс.% при пределе оптимизации базы < 5 масс.%","37","ALPHA_MN BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 DELTA DIAMOND_A4 D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME GRAPHITE G_PHASE HCP_A3 KSI_CARBIDE LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MOB2 MU_PHASE NBB NI2CR NIAL NITI2 P_PHASE R_PHASE SIGMA TIB2 ZET","FCC_A1 M23C6","детектор пары снял: BCC_B2","49c08276c6c284ff","ноутбук-win10",""
"VJ159","","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1515.06","1605.85","1515.06","NA","NA","111.3","2728","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_ni v2.036 (ThermoGar garcalc): CR 27 масс.% при пределе оптимизации базы < 20 масс.%; MO 7.4 масс.% при пределе оптимизации базы < 5 масс.%","37","ALPHA_MN BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 DELTA DIAMOND_A4 D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME GRAPHITE G_PHASE HCP_A3 KSI_CARBIDE LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MOB2 MU_PHASE NBB NI2CR NIAL NITI2 P_PHASE R_PHASE SIGMA TIB2 ZET","FCC_A1 M23C6","детектор пары снял: BCC_B2","49c08276c6c284ff","ноутбук-win10",""
"VJ159","","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1515.03","1605.85","1515.06","NA","NA","329.9","2964","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_ni v2.036 (ThermoGar garcalc): CR 27 масс.% при пределе оптимизации базы < 20 масс.%; MO 7.4 масс.% при пределе оптимизации базы < 5 масс.%","26","CEMENTITE CHI_A12 DELTA D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME G_PHASE HCP_A3 LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MU_PHASE NI2CR NIAL P_PHASE R_PHASE SIGMA TIB2","FCC_A1 M23C6","детектор пары снял: BCC_B2","fef8b81ec530bb84","ноутбук-win10",""
"VJ159","","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","NA","NA","137.6","11115","отказ: память, пик 10.9 ГиБ","ResourceWarning: Enable tracemalloc to get the object allocation traceback | ноутбук 16 ГБ; перенос на другую машину","да: za_granicami_sostava — состав вне границ оптимизации базы mc_ni v2.036 (ThermoGar garcalc): CR 27 масс.% при пределе оптимизации базы < 20 масс.%; MO 7.4 масс.% при пределе оптимизации базы < 5 масс.%","","","","второй заход (сторож 1.0 ГиБ); первый снят по памяти, пик 6.9 ГиБ","1b190866a4125405","ноутбук-win10",""
"VJ159","","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","NA","NA","132.9","7063","отказ: память, пик 6.9 ГиБ","ResourceWarning: Enable tracemalloc to get the object allocation traceback | ноутбук 16 ГБ; перенос на другую машину","да: za_granicami_sostava — состав вне границ оптимизации базы mc_ni v2.036 (ThermoGar garcalc): CR 27 масс.% при пределе оптимизации базы < 20 масс.%; MO 7.4 масс.% при пределе оптимизации базы < 5 масс.%","","","","","eaed993291d77fb1","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1396.90","1615.30","1398.51","1520.4","1622.9","976.5","3541","","","нет","39","ALPHA_MN BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CO3MO CR3MN5 DELTA DIAMOND_A4 D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME GRAPHITE G_PHASE HCP_A3 KSI_CARBIDE LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MOB2 MU_PHASE NBB NI2CR NIAL NITI2 P_PHASE R_PHASE SIGMA TIB TIB2 ZET","","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","d6ad6bc650d54b0a","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1398.51","1615.30","1398.51","1520.4","1622.9","491.6","3541","","","нет","39","ALPHA_MN BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CO3MO CR3MN5 DELTA DIAMOND_A4 D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME GRAPHITE G_PHASE HCP_A3 KSI_CARBIDE LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MOB2 MU_PHASE NBB NI2CR NIAL NITI2 P_PHASE R_PHASE SIGMA TIB TIB2 ZET","FCC_A1","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","d6ad6bc650d54b0a","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1396.90","1615.30","1398.51","1520.4","1622.9","901.1","4191","","","нет","26","CEMENTITE CHI_A12 DELTA D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME G_PHASE HCP_A3 LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MU_PHASE NI2CR NIAL P_PHASE R_PHASE SIGMA TIB2","","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","7aadc5b4ad1c127c","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","1520.4","1622.9","172.5","8290","отказ: память, пик 8.1 ГиБ","ResourceWarning: Enable tracemalloc to get the object allocation traceback | ноутбук 16 ГБ; перенос на другую машину","нет","","","","","66016eca225e9c36","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","","","","","","","1520.4","1622.9","171.5","8230","отказ: память, пик 8.0 ГиБ","ResourceWarning: Enable tracemalloc to get the object allocation traceback | ноутбук 16 ГБ; перенос на другую машину","нет","","","","","d2b5ea7a0db2e1bb","ноутбук-win10",""
"316L","W-4|316L (вариант ASTM F138)","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1689.24","1701.63","1689.27","1682.9","1695.9","197.5","2091","","","нет","41","ALN_EQU ALPHA_MN BCC_B2 BCC_DISL BETA_MN C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 FE4N GAMMA_PRIME HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NITI2 PDFE_L12 PDMN_B2 PDMN_P PI_PHASE R_PHASE SIGMA TIB2 WC ZET","BCC_A2 FCC_A1","","586be0458a3c410c","ноутбук-win10",""
"316L","W-4|316L (вариант ASTM F138)","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","polnyj","да","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1689.27","1701.63","1689.27","1682.9","1695.9","36.7","2091","","","нет","41","ALN_EQU ALPHA_MN BCC_B2 BCC_DISL BETA_MN C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 FE4N GAMMA_PRIME HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NITI2 PDFE_L12 PDMN_B2 PDMN_P PI_PHASE R_PHASE SIGMA TIB2 WC ZET","BCC_B2 FCC_A1","","586be0458a3c410c","ноутбук-win10",""
"316L","W-4|316L (вариант ASTM F138)","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar","bystryj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1689.24","1701.63","1689.27","1682.9","1695.9","170.8","2257","","","нет","28","ALN_EQU BCC_B2 BCC_DISL C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 FE4N GAMMA_PRIME HCP_A3 KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MOC_ETA MU_PHASE MU_PHASE_I PI_PHASE R_PHASE SIGMA TIB2 WC","BCC_A2 FCC_A1","","23880b65128602c4","ноутбук-win10",""
"316L","W-4|316L (вариант ASTM F138)","kartochka","Fe","mc_fe_2062_bez_patcha","databases/diagnostic/fe/mc_fe_v2062_unpatched.thermogar.tdb","99b5cd56a52b857521122e93f61baf3caed120d1a37e562902ee6aa12f10692c","ThermoGar","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1689.24","1701.63","1689.27","1682.9","1695.9","198.9","2081","","","нет","41","ALN_EQU ALPHA_MN BCC_B2 BCC_DISL BETA_MN C15_LAVES CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 FE4N GAMMA_PRIME HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NITI2 PDFE_L12 PDMN_B2 PDMN_P PI_PHASE R_PHASE SIGMA TIB2 WC ZET","BCC_A2 FCC_A1","","19d5602668c62201","ноутбук-win10",""
"316L","W-4|316L (вариант ASTM F138)","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-app","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1689.24","1701.63","1689.27","1682.9","1695.9","196.1","2105","","","нет","40","ALN_EQU ALPHA_MN BCC_B2 BCC_DISL BETA_MN CEMENTITE CHI_A12 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 FE4N GAMMA_PRIME HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MOB2 MOC_ETA MU_PHASE MU_PHASE_I NITI2 PDFE_L12 PDMN_B2 PDMN_P PI_PHASE R_PHASE SIGMA TIB2 WC ZET","BCC_A2 FCC_A1","","83444012f97b4d33","ноутбук-win10",""
