B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;элемент;в сплаве, масс. %;собрано из фаз, масс. %;невязка, масс. %
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;S;0,02;0,019999998994334862;-1,0056651379708459e-09
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;TI;0,1;0,09999999641363191;-3,5863680913905682e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;NI;60,964999999999996;60,9650000051566;5,156600479949702e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;CR;23,5;23,500000014254958;1,4254958102810633e-08
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;MO;13,0;13,000000000148379;1,4837908679510292e-10
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;B;1,0;0,9999999943580199;-5,6419801053309016e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;SI;0,1;0,10000000000360569;3,6056851948629287e-12
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;AL;0,25;0,2499999959970869;-4,0029131120888906e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;C;0,005;0,005000002060081657;2,060081656478363e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;FE;0,5;0,49999999948646207;-5,13537934399011e-10
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;MN;0,5;0,4999999992159319;-7,840680882331696e-10
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;NB;0,06;0,05999999999122752;-8,772475801333002e-12
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;S;0,02;0,01999999819995251;-1,8000474895363272e-09
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;TI;0,1;0,09999999112770555;-8,872294454675966e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;NI;60,964999999999996;60,964999990177645;-9,82235093260897e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;CR;23,5;23,499999996989654;-3,01034575045378e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;MO;13,0;12,999999996381117;-3,6188829710681603e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;B;1,0;1,000000000489336;4,89335905129451e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;SI;0,1;0,09999999988279593;-1,1720407977477976e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;AL;0,25;0,2500000020609286;2,060928594449507e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;C;0,005;0,004999999964558534;-3,544146573442042e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;FE;0,5;0,4999999999046341;-9,536588185810047e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;MN;0,5;0,5000000079940858;7,994085837736975e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;NB;0,06;0,05999999999722362;-2,7763763510435524e-12
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;S;0,02;0,020000005316134505;5,316134504829151e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;TI;0,1;0,10000000084187403;8,418740288229642e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;NI;60,964999999999996;60,96500000410889;4,108891005216719e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;CR;23,5;23,499999999586468;-4,135323194986995e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;MO;13,0;12,99999999827684;-1,7231602811307312e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;B;1,0;0,999999999739107;-2,6089297389120247e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;SI;0,1;0,1000000000104655;1,0465489586053422e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;AL;0,25;0,24999999862515557;-1,374844432744382e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;C;0,005;0,004999999931012244;-6,898775647967703e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;FE;0,5;0,500000000010859;1,0858980381556194e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;MN;0,5;0,4999999996735388;-3,2646119141332974e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;NB;0,06;0,0600000000009445;9,445014215181402e-13
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;S;0,02;0,01999999979986677;-2,001332294332414e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;TI;0,1;0,10000000023687441;2,3687440897646184e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;NI;60,964999999999996;60,96499999796065;-2,0393429167597787e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;CR;23,5;23,49999999723286;-2,767141182857813e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;MO;13,0;13,000000001371115;1,371114777271032e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;B;1,0;1,0000000003334917;3,3349167871676855e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;SI;0,1;0,10000000000668736;6,687358999890591e-12
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;AL;0,25;0,2499999993662968;-6,337032010250709e-10
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;C;0,005;0,004999999997570793;-2,429207009158052e-12
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;FE;0,5;0,49999999993287386;-6,712613798143252e-11
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;MN;0,5;0,5000000021685356;2,1685355733325196e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;NB;0,06;0,05999999999064517;-9,35482941111232e-12
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;S;0,02;0,02000000140690219;1,4069021884999255e-09
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;TI;0,1;0,10000000023236509;2,3236508550628088e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;NI;60,464999999999996;60,46499999239105;-7,60894636187004e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;CR;23,5;23,500000011068693;1,1068692629123689e-08
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;MO;13,0;13,00000000018003;1,8003021295953658e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;B;1,5;1,4999999986669108;-1,3330891945884105e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;SI;0,1;0,0999999999980962;-1,9038104426272184e-12
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;AL;0,25;0,24999999865557826;-1,3444217406011205e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;C;0,005;0,005000003405730775;3,405730774654059e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;FE;0,5;0,5000000004110376;4,110376483623668e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;MN;0,5;0,49999999875490114;-1,2450988573498023e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;NB;0,06;0,06000000000936276;9,362760566844486e-12
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;S;0,02;0,01999999827582454;-1,7241754621255545e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;TI;0,1;0,09999999818276267;-1,81723733283512e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;NI;60,464999999999996;60,4650000484168;4,8416801234907325e-08
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;CR;23,5;23,500000007603386;7,603386364962716e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;MO;13,0;13,000000003988221;3,988221308759421e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;B;1,5;1,5000000060988012;6,098801241805063e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;SI;0,1;0,10000000007338897;7,338896157449426e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;AL;0,25;0,249999999666328;-3,336720066915433e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;C;0,005;0,004999997555533113;-2,4444668867210084e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;FE;0,5;0,5000000007958741;7,958741443658823e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;MN;0,5;0,4999999551177533;-4,48822466969645e-08
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;NB;0,06;0,06000000005274002;5,274002068400563e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;S;0,02;0,01999997368253478;-2,631746522097078e-08
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;TI;0,1;0,10000000694862209;6,9486220805048404e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;NI;60,464999999999996;60,46500000027327;2,7327473617333453e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,500000014410375;1,441037511540344e-08
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;13,000000002936702;2,9367015486059245e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;B;1,5;1,4999999995026543;-4,973457201629117e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;SI;0,1;0,10000000000784076;7,840755822385859e-12
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,25000000053565813;5,35658128963945e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,004999999999820276;-1,7972429100510112e-13
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,5000000001698465;1,698464702215574e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,49999999259168043;-7,408319568913413e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,05999999999553353;-4,466468861430428e-12
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,0199999964037006;-3,59629940063777e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,09999999317294389;-6,82705611487755e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;NI;60,464999999999996;60,464999991968824;-8,031172171740764e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,500000005939885;5,939885028283243e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,000000005854577;5,854577267427885e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;B;1,5;1,4999999992623918;-7,376081967436221e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;SI;0,1;0,0999999999600681;-3,9931905004841894e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,25000000293567093;2,935670928572165e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,004999999972394819;-2,760518116179389e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,5000000002096702;2,0967017011486178e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,4999999982934142;-1,7065858171072534e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,05999999999905515;-9,448483662133356e-13
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,019999998895222876;-1,1047771239502957e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,09999999670882553;-3,2911744718422398e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;NI;60,464999999999996;60,46500000405532;4,055323188367765e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,50000000410001;4,100009221019718e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;12,999999994366974;-5,633026489704207e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;B;1,5;1,499999998275866;-1,7241339467233274e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;SI;0,1;0,09999999997481468;-2,518532604689483e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,24999999909198656;-9,080134422134734e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,0049999999650159445;-3,498405558299833e-11
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,49999999975004505;-2,4995494563029297e-10
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,500000002483163;2,4831630085486722e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,060000000002975507;2,975508728297882e-12
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,020000001053355664;1,053355663110933e-09
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,0999999968804747;-3,119525304740023e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;NI;58,565;58,564999905397066;-9,460293171059675e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;CR;23,5;23,500000106736938;1,0673693751073188e-07
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;MO;13,0;12,999999991643385;-8,356614955573605e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;B;1,5;1,4999999977446907;-2,2553092726695922e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;SI;2,0;1,9999999966423587;-3,357641276124923e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;AL;0,25;0,2499999999389016;-6,109840411383516e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;C;0,005;0,005000009195510113;9,195510112906813e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;FE;0,5;0,49999999917285876;-8,271412443860982e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;MN;0,5;0,49999999579217336;-4,207826642677048e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;NB;0,06;0,059999999901798724;-9,820127350179675e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;S;0,02;0,019999997997239987;-2,0027600133865064e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;TI;0,1;0,09999999983708589;-1,6291411275570766e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;NI;58,565;58,56499999632823;-3,6717651141771057e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;CR;23,5;23,499999999725592;-2,744080518368719e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;MO;13,0;13,000000002888633;2,8886333325317537e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;B;1,5;1,5000000005022014;5,022013915834123e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;SI;2,0;1,9999999998811493;-1,1885070705375256e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;AL;0,25;0,2500000006311372;6,31137198059406e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;C;0,005;0,005000000250030144;2,500301441582531e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;FE;0,5;0,5000000001357905;1,357904899634832e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;MN;0,5;0,4999999997702802;-2,2971979873886994e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;NB;0,06;0,059999999994802475;-5,197522967570478e-12
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;S;0,02;0,01999999989413359;-1,0586640938892167e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;TI;0,1;0,0999999999980426;-1,957406459140998e-12
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NI;58,565;58,56499999970768;-2,923172814917052e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,499999989714375;-1,0285624796324555e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;12,999999997604851;-2,3951489680484883e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;B;1,5;1,5000000077689541;7,768954146669671e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;SI;2,0;2,0000000014516695;1,4516694513133643e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,24999999445432056;-5,545679443441642e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,0049999987496573825;-1,2503426176369015e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,5000000004736671;4,736671055383113e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,4999999975967777;-2,4032222878389575e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,060000000010333586;1,033358815183405e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,01999999874872919;-1,2512708091882985e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,10000001371896035;1,3718960342745667e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NI;58,565;58,564999975422126;-2,4577872181907878e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,50000012984954;1,2984953912109631e-07
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,00000006975769;6,97576894026497e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;B;1,5;1,5000000169708807;1,69708807007396e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;SI;2,0;1,999999996655873;-3,344126975335371e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;AL;0,25;0,25000000237970793;2,3797079307108504e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;C;0,005;0,005000015075540104;1,5075540103597074e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;FE;0,5;0,5000000000460693;4,606925951833318e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MN;0,5;0,49999984890353255;-1,5109646744893013e-07
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;NB;0,06;0,059999999898652887;-1,0134711125875384e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;S;0,02;0,019999912188345494;-8,781165450680306e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;TI;0,1;0,10000003285204057;3,285204056013846e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NI;58,565;58,564999980183046;-1,9816951635220903e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;CR;23,5;23,49999997747884;-2,2521160047972444e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MO;13,0;13,000000065197717;6,519771744706304e-08
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;B;1,5;1,4999999968821884;-3,1178115644792115e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;SI;2,0;1,9999999990106758;-9,893241781355755e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;AL;0,25;0,2500000011560207;1,1560207235916664e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;C;0,005;0,004999999924052917;-7,594708282404605e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;FE;0,5;0,49999999938142875;-6,185712497774887e-10
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MN;0,5;0,5000000010844801;1,0844800613085681e-09
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;NB;0,06;0,05999999998261673;-1,738326843581106e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;S;0,02;0,020000000097379962;9,737996173320163e-11
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;TI;0,1;0,09999997962154428;-2,0378455728442546e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;NI;55,565;0,0;-55,565
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;CR;23,5;0,0;-23,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;MO;13,0;0,0;-13,0
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;B;1,5;0,0;-1,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;SI;5,0;0,0;-5,0
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;AL;0,25;0,0;-0,25
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;C;0,005;0,0;-0,005
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;FE;0,5;0,0;-0,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;MN;0,5;0,0;-0,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;NB;0,06;0,0;-0,06
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;S;0,02;0,0;-0,02
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;TI;0,1;0,0;-0,1
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;NI;55,565;0,0;-55,565
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;CR;23,5;0,0;-23,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;MO;13,0;0,0;-13,0
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;B;1,5;0,0;-1,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;SI;5,0;0,0;-5,0
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;AL;0,25;0,0;-0,25
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;C;0,005;0,0;-0,005
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;FE;0,5;0,0;-0,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;MN;0,5;0,0;-0,5
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;NB;0,06;0,0;-0,06
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;S;0,02;0,0;-0,02
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;TI;0,1;0,0;-0,1
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;NI;55,565;55,56499994419081;-5,58091883817724e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;CR;23,5;23,50000002162679;2,162678924833017e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;MO;13,0;13,000000016681701;1,6681701353604694e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;B;1,5;1,5000000017149582;1,7149581754694054e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;SI;5,0;4,999999993905106;-6,094894366981407e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;AL;0,25;0,2499999989014647;-1,0985352905112933e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;C;0,005;0,005000002019338987;2,01933898682366e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;FE;0,5;0,5000000007745882;7,745881713816516e-10
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;MN;0,5;0,5000000143821342;1,4382134150281445e-08
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;NB;0,06;0,05999999993145695;-6,854304623882257e-11
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;S;0,02;0,020000008238123215;8,238123214848736e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;TI;0,1;0,09999999763352316;-2,36647684781488e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;NI;55,565;55,56500015115866;1,5115865892312286e-07
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;CR;23,5;23,499999843194228;-1,568057719225635e-07
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;MO;13,0;13,000000007208316;7,208315722095904e-09
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;B;1,5;1,5000000010255532;1,0255531979197485e-09
