T, °C;точка ТЗ;фаза;мольная доля фазы, %;массовая доля фазы, %;x(NI);x(CR);x(MO);x(AL);x(C);x(FE);x(MN);x(NB);x(S);x(SI);x(TI);NI, масс. %;CR, масс. %;MO, масс. %;AL, масс. %;C, масс. %;FE, масс. %;MN, масс. %;NB, масс. %;S, масс. %;SI, масс. %;TI, масс. %
775,0;нет;M23C6;0,11115813704400655;0,09173238598593796;0,19771547328157804;0,49151639814399894;0,09488050463751764;0,0;0,20689655172413793;0,0004017144540864637;2,9891127809619515e-05;0,0;0,0;0,0;0,008559466630871307;23,59355831877637;51,96328799063845;18,508250840238507;0,0;5,0526718815108165;0,045614821919297666;0,003338903161405999;0,0;0,0;0,0;0,8332772437551578
775,0;нет;MNS_Q;0,07434386001293988;0,05426558146123312;0,0;0,0;0,0;0,0;0,0;2,586975926523168e-06;0,4999974130240735;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0003321107920526668;63,14389313560138;0,0;36,855774753606575;0,0;0,0
775,0;нет;P_PHASE;17,328024588526553;18,66328558882591;0,41494766528099647;0,37076662043328923;0,21428571428571425;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,93922853684186;30,03320110505194;32,027570358106196;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
800,0;нет;FCC_A1;84,43083818655504;83,2637029154948;0,6694000598922569;0,25113819629809825;0,056146406387584925;0,006540366262461281;2,9540000348566884e-05;0,006317952571716011;0,005984040276050195;0,00045586306912466355;4,6730388177122585e-14;0,002513313313945963;0,0014742619283665689;66,84444977164488;22,217654158186157;9,165099311317498;0,3002508875409124;0,0006036777364562351;0,6003322941059704;0,5593489785122495;0,07206021250494138;2,5495273382182493e-12;0,12010035418049991;0,12010035426788902
800,0;нет;M6C;0,1562088811123767;0,16245229265244235;0,31678791878646817;0,23055325888158226;0,30883932022461336;0,0;0,14285714285714282;0,0009623592476920021;0,0;0,0;0,0;2,5014870779575362e-12;0,0;29,997337796483393;19,34154639712493;47,80598770368268;0,0;2,7684145327021117;0,08671356989353014;0,0;0,0;0,0;1,1335232099368252e-10;0,0
800,0;нет;MNS_Q;0,07434384108391588;0,054265569917735866;0,0;0,0;0,0;0,0;0,0;3,530099156067444e-06;0,499996469900844;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004531870558290648;63,14377278565862;0,0;36,85577402728555;0,0;0,0
800,0;нет;P_PHASE;15,338607157524498;16,51957922193502;0,4143736122423558;0,37134067347192984;0,21428571428571425;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,88901029162952;30,08150192351213;32,02948778485834;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
825,0;нет;FCC_A1;86,44876908881845;85,4375482988337;0,6635238220790883;0,253855801122804;0,05984163199536974;0,0063876976777589006;3,650211707383956e-05;0,006170468837077415;0,005844358846665986;0,0004452220827400622;1,0516511718570206e-13;0,002454646282514581;0,0014398489588018548;66,11511877029248;22,40975872391992;9,747276738130545;0,2926113989167542;0,0007443503105642817;0,5850569801208113;0,5451171834187237;0,07022673576004658;5,7252789518328644e-12;0,1170445595792987;0,11704455954512169
825,0;нет;M6C;0,15157865432960665;0,1577065877778575;0,3163389968683173;0,2302813515895458;0,3095274299315964;0,0;0,1428571428571428;0,0009950787486909679;0,0;0,0;0,0;4,706696400425751e-12;0,0;29,941611528401744;19,31021163853807;47,89136159312282;0,0;2,7671930339151802;0,08962220580900915;0,0;0,0;0,0;2,1318501493824672e-10;0,0
825,0;нет;MNS_Q;0,07434386930980683;0,05426559192560152;0,0;0,0;0,0;0,0;0,0;4,750054666804651e-06;0,49999524994533323;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00060980248413174;63,143617109746245;0,0;36,85577308776963;0,0;0,0
825,0;нет;P_PHASE;13,325306428306389;14,350479521462848;0,41384709401784425;0,37186719169644145;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,84294511204767;30,12580824817385;32,03124663977849;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
850,0;нет;FCC_A1;88,60947677579037;87,76489724148497;0,657498520888188;0,2566563338420216;0,06361268259113526;0,006231936173179455;4,4767260210886096e-05;0,006020016505850636;0,005701847738149567;0,0004343655150346002;2,288493615043902e-13;0,0023947906841026954;0,00140473880189871;65,37148194619628;22,60743871112437;10,33886501717709;0,28485193320586755;0,0009108966894962081;0,5695435937530849;0,5306618924256247;0,06836446372178602;1,24315114406257e-11;0,1139407727821427;0,11394077291181298
850,0;нет;M6C;0,14589990111486476;0,15186353582692008;0,31587086770523537;0,23004349061555396;0,31020286135400343;0,0;0,14285714285714288;0,0010256374594691518;0,0;0,0;0,0;8,595147400114219e-12;0,0;29,884451583968566;19,28197393223546;47,97523614291327;0,0;2,7660035580437055;0,09233478244985664;0,0;0,0;0,0;3,891410947152312e-10;0,0
850,0;нет;MNS_Q;0,07434383458102027;0,05426556838834255;0,0;0,0;0,0;0,0;0,0;6,298060031596781e-06;0,4999937019399684;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0008085322796575452;63,14341957210535;0,0;36,85577189561501;0,0;0,0
850,0;нет;P_PHASE;11,170277418541923;12,028973654299762;0,413304129212238;0,37241015650204756;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,795435718931266;30,171503643589716;32,03306063747901;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
875,0;нет;FCC_A1;90,92723885864865;90,26108104521782;0,6513218738748858;0,2595417622434492;0,0674596832713504;0,006073082283707738;5,4520919815968184e-05;0,0058665981186613245;0,005556507516605156;0,0004232934100272434;4,826241173473203e-13;0,0023337467645754943;0,0013689315964389645;64,61351437862416;22,810813526779736;10,939755154125768;0,2769743101348526;0,0011068937397538407;0,55379595246237;0,5159865025815685;0,0664738341867281;2,6158774778392938e-11;0,11078972360098205;0,11078972373791754
875,0;нет;M6C;0,13896550142942563;0,14470636541564705;0,31538512951613495;0,22983743613566998;0,3108665063104191;0,0;0,1428571428571429;0,0010537851653727444;0,0;0,0;0,0;1,5260423652970656e-11;0,0;29,825985523878902;19,256625496890933;48,05771608210031;0,0;2,7648438442329217;0,0948290522063056;0,0;0,0;0,0;6,906185371640206e-10;0,0
875,0;нет;MNS_Q;0,0743438676177635;0,05426559473450049;0,0;0,0;0,0;0,0;0,0;8,23538164011344e-06;0,49999176461835987;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010572416884527267;63,14317235467248;0,0;36,85577040363907;0,0;0,0
875,0;нет;P_PHASE;8,859449652374602;9,53994699463204;0,41274346383373395;0,3729708218805517;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,74637187913746;30,218694133994553;32,03493398686798;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
900,0;нет;FCC_A1;93,41874414680706;92,94401964560159;0,6449904042511166;0,2625146892693083;0,07138338746167051;0,005911111383502789;6,596910760578698e-05;0,005710191881521604;0,005408315751064189;0,00041200405066586007;9,884365037651573e-13;0,002271505053821764;0,001332421788734219;63,84105474037575;23,020048557091105;11,549935473544176;0,2689791192668525;0,0013362953792693524;0,5378154092588961;0,5010921213327657;0,0645549885490939;5,3453513245451965e-11;0,10759164752752966;0,1075916476211014
900,0;нет;M6C;0,13052753843152642;0,13597548638100773;0,31488304691891106;0,22966136332172907;0,31151916741054925;0,0;0,14285714285714288;0,0010792794652833603;0,0;0,0;0,0;2,6384386665572448e-11;0,0;29,766312192937576;19,233995821346372;48,138896575055966;0,0;2,7637119136016275;0,09708349586489434;0,0;0,0;0,0;1,1935505207801872e-09;0,0
900,0;нет;MNS_Q;0,07434402259000361;0,054265710473044265;0,0;0,0;0,0;0,0;0,0;1,0628431219490055e-05;0,4999893715687804;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0013644564996813705;63,14286698280362;0,0;36,85576856069671;0,0;0,0
900,0;нет;P_PHASE;6,376382354752713;6,865739157544361;0,4121636151792009;0,3735506705350848;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,69562327350249;30,26750506272212;32,03687166377539;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
