T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
700,0;0,15;границы зёрен;0,9510092825077812;1,720524193785132e-07;1,8374267881145677e-07;209012353,69533056
700,0;0,15;границы зёрен;1,0;1,9984575720601913e-07;2,1342446046434557e-07;209012353,52885205
700,0;0,15;границы зёрен;1,6863859437687962;9,014974153893565e-07;9,627504836112393e-07;209012349,32709002
700,0;0,15;границы зёрен;2,9862329021420466;4,339912179860333e-06;4,634791480156116e-06;209012328,73600775
700,0;0,15;границы зёрен;5,279409328197125;1,8854014658548826e-05;2,0135067720939536e-05;209012241,81775108
700,0;0,15;границы зёрен;9,366729511407636;7,143107445117595e-05;7,62845206244215e-05;209011926,95773372
700,0;0,15;границы зёрен;10,0;8,288943435877807e-05;8,852142802334256e-05;209011858,33878797
700,0;0,15;границы зёрен;16,55571649218079;0,0002625885814178093;0,0002804303534148597;209010782,19731417
700,0;0,15;границы зёрен;29,310027480142715;0,0009996998027201067;0,0010676245976281354;209006367,87655196
700,0;0,15;границы зёрен;51,9762008546311;0,0031824488014848685;0,0033986758553828334;208993295,37770277
700,0;0,15;границы зёрен;91,95587377685402;20,236080708245726;21,317927004075084;11499083,421366517
700,0;0,15;границы зёрен;100,0;20,256803057148172;21,339460811548026;11164753,520010725
700,0;0,15;границы зёрен;163,1200404355081;20,364978388614734;21,45186242893549;9411838,24623944
700,0;0,15;границы зёрен;200,0;20,40410973896008;21,492518582200386;8774560,403453898
700,0;0,15;границы зёрен;288,4139776487715;20,46687554292803;21,55772568268969;7748825,867643481
700,0;0,15;границы зёрен;511,09980666338777;20,54779808958361;21,64178764354949;6419859,245554043
700,0;0,15;границы зёрен;906,2886738360895;20,613020268084625;21,70953350096021;5343354,381398602
700,0;0,15;границы зёрен;1000,0;20,6229292161513;21,71982534345016;5179382,409194663
700,0;0,15;границы зёрен;1604,7311470413442;20,666381033484473;21,76495458093785;4459024,334013535
700,0;0,15;границы зёрен;2837,895196630931;20,710218156505427;21,810481335663372;3730086,544967144
700,0;0,15;границы зёрен;5024,400274506975;20,747232096551514;21,848919836374918;3112884,0413715933
700,0;0,15;границы зёрен;8912,966449112506;20,77786486237793;21,880730127912734;2600888,5237929905
700,0;0,15;границы зёрен;10000,0;20,783309635737933;21,886384062081003;2509770,758226904
700,0;0,15;границы зёрен;15762,745856253276;20,80347133595483;21,907319914235245;2172066,5392998117
700,0;0,15;границы зёрен;27924,719874697777;20,822632746025175;21,927216543742126;1850678,229684011
700,0;0,15;границы зёрен;49446,88394950713;20,840156493056067;21,945412226184096;1556382,7481270444
700,0;0,15;границы зёрен;87600,0;20,856977980419217;21,962878319413292;1273543,1863356929
700,0;0,175;границы зёрен;0,001;0,0;0,0;209012354,7257051
700,0;0,175;границы зёрен;0,001769908906321979;1,2003377567963419e-35;1,2818958067242487e-35;209012354,72568864
700,0;0,175;границы зёрен;0,0031454824296676467;5,475843116904376e-29;5,847904300348134e-29;209012354,7256815
700,0;0,175;границы зёрен;0,0057173528961034625;1,6132241283322453e-25;1,7228361215053878e-25;209012354,72570178
700,0;0,175;границы зёрен;0,010000000000000002;1,4813545323925318e-22;1,5820065249085848e-22;209012354,72572634
700,0;0,175;границы зёрен;0,017360523656137897;3,8861893591805364e-21;4,150240059902702e-21;209012354,72573152
700,0;0,175;границы зёрен;0,030832693235651708;3,643759848267177e-20;3,8913384534952876e-20;209012354,72570622
700,0;0,175;границы зёрен;0,05457568519212511;2,0330665562564414e-19;2,1712051283067533e-19;209012354,72567645
700,0;0,175;границы зёрен;0,09669083936132847;1,1369853971640808e-18;1,2142389129051031e-18;209012354,72567564
700,0;0,175;границы зёрен;0,10000000000000002;1,2702237612410277e-18;1,3565302798457632e-18;209012354,72568935
700,0;0,175;границы зёрен;0,17141133351790738;8,850953192574621e-18;9,452339326021099e-18;209012354,72567442
700,0;0,175;границы зёрен;0,30373939739437594;7,380645610521182e-17;7,88213034662551e-17;209012354,72568178
700,0;0,175;границы зёрен;0,5371495055521555;5,403686162671715e-16;5,770844575672211e-16;209012354,72575918
700,0;0,175;границы зёрен;0,9513738139938989;3,343440006952716e-15;3,570613105086192e-15;209012354,7257407
700,0;0,175;границы зёрен;1,0;3,89230179384896e-15;4,156767809551469e-15;209012354,7257496
700,0;0,175;границы зёрен;1,684219144038859;1,826975804365279e-14;1,9511113512360108e-14;209012354,72576055
700,0;0,175;границы зёрен;2,986706319627396;9,15260588815672e-14;9,774488090703642e-14;209012354,72570923
700,0;0,175;границы зёрен;5,287717204874474;4,266750115019989e-13;4,556658365377345e-13;209012354,72575495
700,0;0,175;границы зёрен;9,354431493718467;1,6089467683389945e-12;1,7182681323638692e-12;209012354,7256648
700,0;0,175;границы зёрен;10,0;1,8565687145953706e-12;1,9827149788965835e-12;209012354,725694
700,0;0,175;границы зёрен;16,588806244616546;5,327246229629828e-12;5,68921086126317e-12;209012354,72563294
700,0;0,175;границы зёрен;29,323154195604424;1,8441358915341934e-11;1,9694373962681482e-11;209012354,7256144
700,0;0,175;границы зёрен;51,95386062191901;7,417435763881052e-11;7,921420240701785e-11;209012354,72528857
700,0;0,175;границы зёрен;92,20086762703846;20,073061630064952;21,148503459406008;14112974,37467448
700,0;0,175;границы зёрен;100,0;20,099931846195325;21,17643186371047;13684099,778849283
700,0;0,175;границы зёрен;163,0064579386897;20,25888312054933;21,341622294325603;11131168,351962421
700,0;0,175;границы зёрен;200,0;20,313007691952993;21,397863331023586;10255596,494840013
700,0;0,175;границы зёрен;289,2438631900318;20,396333044867923;21,48443902909464;8901343,768238863
700,0;0,175;границы зёрен;510,7383650823506;20,496071166538556;21,588055010466643;7270203,507243745
700,0;0,175;границы зёрен;905,1583229967619;20,573110347584063;21,668080026296106;6002648,100254768
700,0;0,175;границы зёрен;1000,0;20,584696679569745;21,680114699104728;5811433,463414913
700,0;0,175;границы зёрен;1605,8403246265432;20,63470238316127;21,732053263032146;4984416,102561885
700,0;0,175;границы зёрен;2841,4340939934887;20,684894679961424;21,78418213251346;4151442,6911303843
700,0;0,175;границы зёрен;5026,938092582001;20,726202170150543;21,827080762159397;3463749,2256719307
700,0;0,175;границы зёрен;8908,259124783412;20,76055078794865;21,86275065966643;2890409,2756871227
700,0;0,175;границы зёрен;10000,0;20,76669894666784;21,869135144837472;2787641,4193982347
700,0;0,175;границы зёрен;15772,02824271985;20,789209459927033;21,89251048127637;2410998,8783199545
700,0;0,175;границы зёрен;27919,49128805298;20,813090989468858;21,917308735769232;2010772,6245892588
700,0;0,175;границы зёрен;49465,99030222196;20,831143918312897;21,936054124140917;1707785,6056420815
700,0;0,175;границы зёрен;87600,0;20,84778006394744;21,953327984023506;1428239,6868446511
700,0;0,2;границы зёрен;0,001;0,0;0,0;209012354,7256777
700,0;0,2;границы зёрен;0,001769908906321979;0,0;0,0;209012354,72569582
700,0;0,2;границы зёрен;0,0031355141082460083;0,0;0,0;209012354,725688
700,0;0,2;границы зёрен;0,005554586920350339;0,0;0,0;209012354,7257041
700,0;0,2;границы зёрен;0,009835356723973405;0,0;0,0;209012354,7256884
700,0;0,2;границы зёрен;0,010000000000000002;0,0;0,0;209012354,72571576
700,0;0,2;границы зёрен;0,01741420532255206;1,4338489665376453e-34;1,5312731498059188e-34;209012354,72571495
700,0;0,2;границы зёрен;0,03084270003851134;1,0008184900930701e-33;1,0688200204303619e-33;209012354,7256903
700,0;0,2;границы зёрен;0,054614930997190225;3,8433393874084746e-33;4,104478607493289e-33;209012354,72569457
700,0;0,2;границы зёрен;0,09671041261606801;1,0537340052730502e-32;1,1253309288274379e-32;209012354,7257584
700,0;0,2;границы зёрен;0,10000000000000002;5,789846594021003e-33;6,18324303174566e-33;209012354,72569633
700,0;0,2;границы зёрен;0,17127951419477566;1,722047802599682e-32;1,8390539201423934e-32;209012354,72572726
700,0;0,2;границы зёрен;0,3035281041009391;4,100917202058663e-32;4,3795577830301246e-32;209012354,7256977
700,0;0,2;границы зёрен;0,5373684155160052;8,493267268765526e-32;9,070350104021675e-32;209012354,7257744
700,0;0,2;границы зёрен;0,9511271808247345;1,6382846596139895e-31;1,749599413572522e-31;209012354,72571388
700,0;0,2;границы зёрен;1,0;1,2552399699250276e-31;1,340528401084508e-31;209012354,72565252
700,0;0,2;границы зёрен;1,6852501600765406;2,557956927745314e-31;2,7317596575563737e-31;209012354,7257228
700,0;0,2;границы зёрен;2,9833301265324974;5,042958012481667e-31;5,385606420429816e-31;209012354,72569373
700,0;0,2;границы зёрен;5,2830095737983225;9,456109470748856e-31;1,00986135026119e-30;209012354,72572854
700,0;0,2;границы зёрен;9,35969844997168;1,7285538735632153e-30;1,846002052065414e-30;209012354,7256825
700,0;0,2;границы зёрен;10,0;7,347675811472267e-31;7,846920384337774e-31;209012354,72568938
700,0;0,2;границы зёрен;16,570959545682157;1,994647405880644e-30;2,1301755535176637e-30;209012354,72569466
700,0;0,2;границы зёрен;29,350528588955715;4,44821655049716e-30;4,750454704268027e-30;209012354,72572052
700,0;0,2;границы зёрен;51,97073204951477;8,793156232432501e-30;9,390615298406291e-30;209012354,72569454
700,0;0,2;границы зёрен;92,06645694618066;1,6495995233944616e-29;1,7616830761514248e-29;209012354,72564924
700,0;0,2;границы зёрен;100,0;6,688726648587042e-30;7,143198316141311e-30;209012354,72569358
700,0;0,2;границы зёрен;163,07792971802743;1,880491328427308e-29;2,0082630366690012e-29;209012354,7257248
700,0;0,2;границы зёрен;200,0;3,5572184741500296e-30;3,798916946331327e-30;209012354,72571445
700,0;0,2;границы зёрен;288,7106794656684;2,059781268747617e-29;2,1997349964429368e-29;209012354,72571033
700,0;0,2;границы зёрен;511,2587749415865;6,335194700320949e-29;6,765645315363506e-29;209012354,7257259
700,0;0,2;границы зёрен;905,6521559651597;1,3912307326109958e-28;1,4857591808823918e-28;209012354,72567305
700,0;0,2;границы зёрен;1000,0;8,334206191358209e-29;8,900481475806827e-29;209012354,7257244
