T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;средний радиус, нм;число выделений, 1/м³;критический радиус, нм;скорость зарождения, 1/(м³·с)
700,0;0,05;границы зёрен;0,001;0,6297663814372506;1,6958008761248928e+17;0,4784406172791939;8,885470535144997e+17
700,0;0,05;границы зёрен;0,001758550994291671;0,6369384701888793;1,9789117797441896e+20;0,478440697779174;3,211395093942296e+20
700,0;0,05;границы зёрен;0,003144431583841334;0,6621865085701176;1,6216196897807278e+22;0,47844808066597494;8,379932035749849e+21
700,0;0,05;границы зёрен;0,005563038647688266;0,7832022849279308;8,159334726673144e+22;0,47850447233591753;0,0
700,0;0,05;границы зёрен;0,009851880784696614;1,182617543264631;8,15858933002621e+22;0,47865988859458636;0,0
700,0;0,05;границы зёрен;0,010000000000000002;1,1961055190629775;8,15858933002621e+22;0,4786675093471012;0,0
700,0;0,05;границы зёрен;0,01743459800609729;1,8066242512900266;8,158589330026208e+22;0,47922002072628783;0,0
700,0;0,05;границы зёрен;0,03089122536549672;2,665108320506196;8,15858933002621e+22;0,48093527334185404;0,0
700,0;0,05;границы зёрен;0,05474807874872322;3,7959562234534454;8,158615686307823e+22;0,48577848794688494;0,0
700,0;0,05;границы зёрен;0,09696159148094101;5,26824449794264;8,158615686307825e+22;0,49886510577063875;0,0
700,0;0,05;границы зёрен;0,10000000000000002;5,358777527896407;8,158615686307825e+22;0,5000124817349413;0,0
700,0;0,05;границы зёрен;0,17122203867354005;7,125052899026641;8,157288369465045e+22;0,5349676615298586;0,0
700,0;0,05;границы зёрен;0,3029758014642145;9,345230905737948;8,157288369465047e+22;0,6480765056941165;0,0
700,0;0,05;границы зёрен;0,5366716868538468;11,519441452141491;8,157288369465047e+22;1,1390881540942186;0,0
700,0;0,05;границы зёрен;0,9523836774933676;12,691332093715456;8,157288369465048e+22;4,67589992737562;0,0
700,0;0,05;границы зёрен;1,0;12,730361235585994;8,157288369465048e+22;5,39832115375559;0,0
700,0;0,05;границы зёрен;1,6923915131756633;12,864810588752265;8,157288369465048e+22;12,383960977131803;0,0
700,0;0,05;границы зёрен;2,913442049318541;12,86114093595997;8,155897630333127e+22;12,640644356990922;0,0
700,0;0,05;границы зёрен;5,4168526654309;12,84153927983763;8,155897630333127e+22;12,420948960554282;0,0
700,0;0,05;границы зёрен;9,383019072919792;12,799450529169457;8,1558967301007e+22;12,46478229953143;0,0
700,0;0,05;границы зёрен;10,0;12,79112835856804;8,155890669668354e+22;12,558179732740737;0,0
700,0;0,05;границы зёрен;16,532966982818923;12,670890463837104;8,10983280701855e+22;12,739800676470514;0,0
700,0;0,05;границы зёрен;29,34706283553523;12,868633920605502;7,3246755081698455e+22;12,99842794754396;0,0
700,0;0,05;границы зёрен;51,98557984216094;14,051902125619804;5,392223119618056e+22;14,220903606542693;0,0
700,0;0,05;границы зёрен;92,01021951540787;16,47502936058203;3,2812997106925203e+22;16,680566717725718;0,0
700,0;0,05;границы зёрен;100,0;16,916116526312525;3,0275778669447343e+22;17,135170011143156;0,0
700,0;0,05;границы зёрен;163,15871976695922;19,957928892897346;1,846358845460455e+22;20,217083431817386;0,0
700,0;0,05;границы зёрен;200,0;21,386008158893407;1,5023841520761598e+22;21,63646106686175;0,0
700,0;0,05;границы зёрен;288,81076658805443;24,116036857944945;1,0410406181630508e+22;24,47783766752488;0,0
700,0;0,05;границы зёрен;511,3979549496335;29,24404440894838;5,848377967816202e+21;29,676151318352826;0,0
700,0;0,05;границы зёрен;905,4185104477283;35,40233413287576;3,306250737390482e+21;35,92531707909352;0,0
700,0;0,05;границы зёрен;1000,0;36,621162952560006;2,9931876786165346e+21;37,107467812125144;0,0
700,0;0,05;границы зёрен;1602,8045085775154;43,03061527121459;1,8557507043349422e+21;39,288619981393616;0,0
700,0;0,05;границы зёрен;2841,7236491791305;52,0303039545938;1,0480917796335337e+21;45,691927472595324;0,0
700,0;0,05;границы зёрен;5031,5650216906015;62,95976964698205;5,91670445751714e+20;52,92400825971571;0,0
700,0;0,05;границы зёрен;8903,761934725824;76,13786377185579;3,3531140740117725e+20;60,939674915874846;0,0
700,0;0,05;границы зёрен;10000,0;79,18467295159404;2,986789008480692e+20;65,64225506040921;0,0
700,0;0,05;границы зёрен;15774,537192291518;93,19514527924967;1,868911825010309e+20;92,55057973405393;0,0
700,0;0,05;границы зёрен;27940,04528267576;112,46761811221332;1,059021161501274e+20;87,66656478354055;0,0
700,0;0,05;границы зёрен;49430,41493006424;136,1458545493653;5,986666650810512e+19;134,94268799357934;0,0
700,0;0,05;границы зёрен;87600,0;164,73579065350407;3,3899731033786954e+19;163,46853151310623;0,0
700,0;0,075;границы зёрен;0,001;0,8367766851865991;8702244616169,541;0,7176609258188583;83286097445217,11
700,0;0,075;границы зёрен;0,0017745224603522164;0,8394131231079248;2,534598723798188e+17;0,717660926172487;6,371445516122241e+17
700,0;0,075;границы зёрен;0,003139241999311441;0,8445725035772396;1,2298837539903354e+20;0,7176611008380162;9,622368546055171e+19
700,0;0,075;границы зёрен;0,005513952717553709;0,8621820667119524;5,371694228846639e+21;0,7176690902698624;1,466943967180718e+21
700,0;0,075;границы зёрен;0,009816679858113478;0,9347138471209132;4,16396029287695e+22;0,7177432711053368;1,8395483468366152e+21
700,0;0,075;границы зёрен;0,010000000000000002;0,9402010256244081;4,274736081590684e+22;0,7177470742821006;1,6542704629266674e+21
700,0;0,075;границы зёрен;0,0174049905155721;1,342907118802286;4,679824421321474e+22;0,7179433239801652;0,0
700,0;0,075;границы зёрен;0,03077977306812218;2,1501501988260863;4,679824421321474e+22;0,7188007572476139;0,0
700,0;0,075;границы зёрен;0,05465184617319617;3,314575282986206;4,679569122511727e+22;0,721826002589825;0,0
700,0;0,075;границы зёрен;0,09700625120197565;4,8507160396685665;4,679569122511727e+22;0,7308981809200565;0,0
700,0;0,075;границы зёрен;0,10000000000000002;4,943816849288898;4,679569122511727e+22;0,7316956182204961;0,0
700,0;0,075;границы зёрен;0,1718367179115419;6,819223441582444;4,679036014272078e+22;0,7565437401949952;0,0
700,0;0,075;границы зёрен;0,30355569836402024;9,263792396045892;4,679036014272078e+22;0,8304284873845459;0,0
700,0;0,075;границы зёрен;0,5373585435171915;12,065491296831013;4,679036014272076e+22;1,0817970103203176;0,0
700,0;0,075;границы зёрен;0,9515032072777568;14,458089352832799;4,6784842360049946e+22;2,3618455099904323;0,0
700,0;0,075;границы зёрен;1,0;14,60229267880301;4,6784842360049946e+22;2,6385820844395007;0,0
700,0;0,075;границы зёрен;1,685357233458416;15,370024362995144;4,678484236004994e+22;10,175459139956427;0,0
700,0;0,075;границы зёрен;2,8332502071244856;15,440129552361572;4,678484236004994e+22;15,261688982469337;0,0
700,0;0,075;границы зёрен;5,234637894841854;15,420037680266212;4,6784842360049946e+22;15,121850459869856;0,0
700,0;0,075;границы зёрен;9,399298273579955;15,375792578077819;4,6784842360049065e+22;15,246778355866132;0,0
700,0;0,075;границы зёрен;10,0;15,367732114577425;4,678484236003018e+22;15,295674333404872;0,0
700,0;0,075;границы зёрен;16,608102590481604;15,226065386299908;4,6693426708005154e+22;15,294646447297627;0,0
700,0;0,075;границы зёрен;29,37467561130102;15,318759587886028;4,340204366509806e+22;15,462075810624643;0,0
700,0;0,075;границы зёрен;52,01283826730367;16,500473773196262;3,334027442888171e+22;16,68480486594348;0,0
700,0;0,075;границы зёрен;92,03015654091698;19,035017869864348;2,1173910005593363e+22;19,315484463813306;0,0
700,0;0,075;границы зёрен;100,0;19,595916272078647;1,9505922736916445e+22;19,81976526741127;0,0
700,0;0,075;границы зёрен;163,12719272588333;22,86029087261279;1,2178161321297157e+22;23,200487791774982;0,0
700,0;0,075;границы зёрен;200,0;24,4953102866358;9,925020800814934e+21;24,805900159133788;0,0
700,0;0,075;границы зёрен;288,7174737159799;27,68125418618735;6,876985807892746e+21;28,070336064989895;0,0
700,0;0,075;границы зёрен;511,4395446510807;33,52023179798986;3,883137044138567e+21;33,99380487555198;0,0
700,0;0,075;границы зёрен;905,497150370787;40,587846455875074;2,1938241383193216e+21;41,15715719334796;0,0
700,0;0,075;границы зёрен;1000,0;42,0608904732236;1,9800393727508763e+21;42,57912833037993;0,0
700,0;0,075;границы зёрен;1603,9362664671655;49,12909726890774;1,2386816651921942e+21;49,77496030476185;0,0
700,0;0,075;границы зёрен;2841,727665026608;59,41603940721672;6,997901031302245e+20;60,19981625994465;0,0
700,0;0,075;границы зёрен;5031,067327929713;71,82690004963874;3,965220385223951e+20;72,78454145444056;0,0
700,0;0,075;границы зёрен;8909,298059709603;87,94685595059079;2,212742991760661e+20;87,4971143699215;0,0
700,0;0,075;границы зёрен;10000,0;91,27597371778879;1,9742034262206874e+20;88,0521923600075;0,0
700,0;0,075;границы зёрен;15771,716424508822;106,18335435940513;1,2538940066499522e+20;99,76785579275915;0,0
700,0;0,075;границы зёрен;27935,287109384655;128,42850892714094;7,084323025147322e+19;122,10267539025669;0,0
700,0;0,075;границы зёрен;49472,72350967822;155,1986674991438;4,013935361059018e+19;149,92469829092914;0,0
700,0;0,075;границы зёрен;87600,0;188,5340229833531;2,260658308202034e+19;185,3253984485909;0,0
700,0;0,1;границы зёрен;0,001;1,0637746632977862;47065609,790304266;0,9568812344248042;598754900,7852923
700,0;0,1;границы зёрен;0,001790152568779916;1,0654718720788499;24853663040996,15;0,9568812344250571;103239473492993,78
700,0;0,1;границы зёрен;0,003142473614718385;1,0670385356009247;6,019314177559216e+16;0,9568812346551469;7,34216683558024e+16
700,0;0,1;границы зёрен;0,005517002650649044;1,0745651017771694;8,459431321370001e+18;0,9568812674843785;3,094929024711178e+18
700,0;0,1;границы зёрен;0,009860414740556824;1,096506968685739;2,1317521154525063e+20;0,9568821224528838;2,7265500353846014e+19
700,0;0,1;границы зёрен;0,010000000000000002;1,0973528158057344;2,2695657002499454e+20;0,9568821822068355;2,83302607160614e+19
700,0;0,1;границы зёрен;0,017533700161028284;1,1554192154590943;1,7840297429191442e+21;0,9568901531428451;8,74628965825428e+19
700,0;0,1;границы зёрен;0,030824664184686604;1,3266271229022846;7,339566943582327e+21;0,9569419290885854;1,2914565358442748e+20
700,0;0,1;границы зёрен;0,054851568076445166;2,0691752233040983;1,2823502947222207e+22;0,9573046037841532;0,0
700,0;0,1;границы зёрен;0,09676835598070285;3,7902290283941222;1,282350294722221e+22;0,959211138743877;0,0
700,0;0,1;границы зёрен;0,10000000000000002;3,9051509872846304;1,282350294722221e+22;0,9594219355868867;0,0
700,0;0,1;границы зёрен;0,17206980876431258;6,026512082195885;1,282358367314717e+22;0,9660843198623706;0,0
700,0;0,1;границы зёрен;0,3034580252565002;8,779424887829894;1,2823583673147172e+22;0,9861625076756935;0,0
700,0;0,1;границы зёрен;0,5369607372472418;12,24102983378803;1,2823583673147172e+22;1,0433975865244454;0,0
700,0;0,1;границы зёрен;0,9511969780019564;16,386173172557218;1,2821390071034643e+22;1,220750415402236;0,0
700,0;0,1;границы зёрен;1,0;16,770607631607483;1,2821390071034643e+22;1,2494997701211832;0,0
700,0;0,1;границы зёрен;1,6848378347474429;20,640300783703868;1,2821390071034643e+22;1,9366919039396355;0,0
700,0;0,1;границы зёрен;2,980650354958693;23,28615221851566;1,2821390071034645e+22;6,705206967968751;0,0
700,0;0,1;границы зёрен;5,254661963115359;23,80474651646253;1,282139007103465e+22;21,912010107402764;0,0
700,0;0,1;границы зёрен;9,427824349807661;23,803186326488635;1,282139007103465e+22;23,20809858560711;0,0
700,0;0,1;границы зёрен;10,0;23,802597873166906;1,282139007103465e+22;23,371601500476526;0,0
700,0;0,1;границы зёрен;16,57541052085942;23,77393730453104;1,2821390071034647e+22;23,122535881394057;0,0
700,0;0,1;границы зёрен;29,20034275144747;23,70669309725403;1,2821390071034647e+22;23,704700124115522;0,0
700,0;0,1;границы зёрен;51,86276933288839;23,437603454002144;1,2774202923658468e+22;23,573755962899714;0,0
700,0;0,1;границы зёрен;92,01767909688645;23,79239414727719;1,151850732535128e+22;24,0593984383254;0,0
700,0;0,1;границы зёрен;100,0;23,996807201703398;1,1151733606104617e+22;24,263103876579066;0,0
700,0;0,1;границы зёрен;162,95287038761077;26,031748017079245;8,446483143377545e+21;26,376045254093626;0,0
700,0;0,1;границы зёрен;200,0;27,33052577523338;7,214418995149439e+21;27,711508926742468;0,0
700,0;0,1;границы зёрен;288,52006422379844;30,441426760551245;5,174849396261338e+21;30,877281463087872;0,0
700,0;0,1;границы зёрен;511,48352582787743;36,71189087033018;2,950348286505185e+21;37,25381040663129;0,0
700,0;0,1;границы зёрен;905,2672118428372;44,617920095193625;1,6531729094874138e+21;45,202053713528294;0,0
700,0;0,1;границы зёрен;1000,0;46,09089724616768;1,497408642527214e+21;46,695876588986145;0,0
700,0;0,1;границы зёрен;1602,2928200902402;53,904234574508905;9,341533610168201e+20;54,683419509790276;0,0
700,0;0,1;границы зёрен;2838,4434082820003;65,34274244703857;5,260139675215737e+20;66,24729620809225;0,0
700,0;0,1;границы зёрен;5031,539250891247;79,09279410125816;2,977179518205556e+20;80,1648888039226;0,0
700,0;0,1;границы зёрен;8902,10974197184;96,1722573250273;1,671470114808249e+20;92,14351042235145;0,0
700,0;0,1;границы зёрен;10000,0;100,1455737919105;1,485718009686309e+20;96,23317724932535;0,0
700,0;0,1;границы зёрен;15770,595494570467;116,23933778806115;9,45336207526001e+19;110,38287029696278;0,0
700,0;0,1;границы зёрен;27941,045955771046;140,894176641461;5,3281614607250825e+19;140,5058874956796;0,0
700,0;0,1;границы зёрен;49482,2396804605;170,24717288859634;3,0249819693376463e+19;166,63518969435717;0,0
700,0;0,1;границы зёрен;87600,0;207,62608516454196;1,6918384921725923e+19;204,182707547758;0,0
700,0;0,15;границы зёрен;0,001;0,9970000000000002;2,588109374443656e-09;1,4353218516372115;5,394382052823056e-07
700,0;0,15;границы зёрен;0,0017363143224877985;1,1161592423990638;2,4775189119751806;1,4353218516373187;18,99304638225222
700,0;0,15;границы зёрен;0,0030859824466971477;1,520061090660675;242679,6180712735;1,435321851637304;576952,0694011756
700,0;0,15;границы зёрен;0,005504751571724327;1,5228507891225027;300607720,0716526;1,4353218516372723;197242422,5835571
700,0;0,15;границы зёрен;0,009746837490490446;1,5284839963524888;27319934472,603127;1,4353218516374318;5035137230,102269
700,0;0,15;границы зёрен;0,010000000000000002;1,5288963092989785;31942735746,33572;1,4353218516374933;5600592748,608178
700,0;0,15;границы зёрен;0,017480848107522963;1,5453213500763332;499304488194,14667;1,4353218516375406;32344501528,63376
700,0;0,15;границы зёрен;0,030750605615287405;1,6120922249986187;3378459077795,5635;1,4353218516372896;88941737323,46307
700,0;0,15;границы зёрен;0,054601889196514736;1,7758934296420195;14272270659266,719;1,4353218516382489;159184738644,34863
700,0;0,15;границы зёрен;0,09675532670538205;2,2096225907495213;43003158602406,71;1,4353218516402828;220747301246,29657
700,0;0,15;границы зёрен;0,10000000000000002;2,243883246460548;45595728090144,43;1,4353218516405748;223801617268,36108
700,0;0,15;границы зёрен;0,17136033553820731;3,061761971018963;109185059431453,08;1,4353218516603834;265443060436,07596
700,0;0,15;границы зёрен;0,30368985401759085;4,6573843764576495;241613930311545,25;1,4353218518183062;294593460733,81226
700,0;0,15;границы зёрен;0,5366694930469952;6,946941363696709;497427993567098,3;1,435321852850642;312364659424,7659
700,0;0,15;границы зёрен;0,9510092825077812;10,060543266264927;976585877999368,8;1,4353218587131875;322929860937,40015
700,0;0,15;границы зёрен;1,0;10,394062165358742;1032557181864265,9;1,4353218598564226;323612131795,1006
700,0;0,15;границы зёрен;1,6863859437687962;14,31956291346325;1825968753918894,8;1,4353218887106072;329052110863,79346
700,0;0,15;границы зёрен;2,9862329021420466;19,888820966707694;3348326236536571,0;1,4353220301129408;332541189672,87134
700,0;0,15;границы зёрен;5,279409328197125;30,125395733875855;4711081464730574,0;1,4353226269951498;334498279888,25586
700,0;0,15;границы зёрен;9,366729511407636;40,73795491013758;6950646498003300,0;1,4353247891957184;335544474686,5669
700,0;0,15;границы зёрен;10,0;42,132132869839324;7288742134641372,0;1,4353252604152684;335619696145,51654
700,0;0,15;границы зёрен;16,55571649218079;52,033781469940614;1,1443460494388318e+16;1,4353326505270363;335910196201,6679
700,0;0,15;границы зёрен;29,310027480142715;50,3164188427233;2,432844135893949e+16;1,4353629654824334;335383036179,23157
700,0;0,15;границы зёрен;51,9762008546311;36,72737745581535;5,1620570371512056e+16;1,4354527472176826;333453740037,29645
700,0;0,15;границы зёрен;91,95587377685402;25,9929950276236;7,954552928274946e+21;26,089035882857253;0,0
700,0;0,15;границы зёрен;100,0;26,81435232967582;7,267003771745605e+21;26,8702752337798;0,0
700,0;0,15;границы зёрен;163,1200404355081;31,680357766780542;4,3904927033423917e+21;31,87475094143984;0,0
700,0;0,15;границы зёрен;200,0;33,98202454205975;3,56663262373062e+21;34,18974697375291;0,0
700,0;0,15;границы зёрен;288,4139776487715;38,37097364923035;2,4813171649006954e+21;38,715542860848146;0,0
700,0;0,15;границы зёрен;511,09980666338777;46,191623823435116;1,4293321691193674e+21;46,7299964882812;0,0
700,0;0,15;границы зёрен;906,2886738360895;55,43579087753133;8,323198910554064e+20;56,14450747350135;0,0
700,0;0,15;границы зёрен;1000,0;57,09415051316193;7,604065413909542e+20;57,92196372050596;0,0
700,0;0,15;границы зёрен;1604,7311470413442;66,40087745562576;4,877468109750774e+20;67,27929195442903;0,0
700,0;0,15;границы зёрен;2837,895196630931;79,22482959633503;2,8757383645502587e+20;80,42708832179189;0,0
700,0;0,15;границы зёрен;5024,400274506975;95,14099962739296;1,6808504035609094e+20;96,37365093362571;0,0
700,0;0,15;границы зёрен;8912,966449112506;113,80386488615036;9,847191941615834e+19;115,34519732606488;0,0
700,0;0,15;границы зёрен;10000,0;118,12288727486168;8,830347509616674e+19;119,53282944930923;0,0
700,0;0,15;границы зёрен;15762,745856253276;136,34184576627487;5,760173927974337e+19;138,1173157322833;0,0
700,0;0,15;границы зёрен;27924,719874697777;165,64933971057093;3,2881916480578617e+19;162,10273357525944;0,0
700,0;0,15;границы зёрен;49446,88394950713;198,940376038698;1,8939213204636e+19;192,75464236610236;0,0
700,0;0,15;границы зёрен;87600,0;240,2507996848123;1,0793233437790712e+19;235,56327199486358;0,0
700,0;0,25;границы зёрен;0,001;0,0;1,5254306713767315e-68;2,3922030860622474;3,3046832909042776e-66
700,0;0,25;границы зёрен;0,001769908906321979;0,0;1,974565093437171e-55;2,3922030860625814;2,637050707642227e-53
700,0;0,25;границы зёрен;0,0031355141082460083;0,0;6,52988166817365e-48;2,3922030860620427;5,24348705141004e-46
700,0;0,25;границы зёрен;0,005554586920350339;0,0;1,4628895636129223e-43;2,392203086062464;6,906138587738223e-42
700,0;0,25;границы зёрен;0,009835356723973405;0,0;5,329756239266149e-41;2,392203086062719;1,4564648400692734e-39
700,0;0,25;границы зёрен;0,010000000000000002;0,0;5,738203221394036e-41;2,3922030860626236;1,6328651933020854e-39
700,0;0,25;границы зёрен;0,01741420532255206;0,0;1,8481710961639224e-39;2,392203086062567;2,9904368307645897e-38
700,0;0,25;границы зёрен;0,03084270003851134;0,0;1,815724308533219e-38;2,392203086062747;1,6492368981812578e-37
700,0;0,25;границы зёрен;0,054614930997190225;0,0;8,456712375728049e-38;2,392203086062555;4,323735359879836e-37
700,0;0,25;границы зёрен;0,09671041261606801;0,0;2,585519303176803e-37;2,3922030860630037;7,451499077776781e-37
700,0;0,25;границы зёрен;0,10000000000000002;0,0;1,4273548660971148e-37;2,392203086062289;7,626624779736076e-37
700,0;0,25;границы зёрен;0,17127951419477566;0,0;4,493682935161697e-37;2,392203086062156;1,0133612994129554e-36
700,0;0,25;границы зёрен;0,3035281041009391;0,0;1,1079918176266063e-36;2,392203086062215;1,2056286712819303e-36
700,0;0,25;границы зёрен;0,5373684155160052;0,0;2,3401365520685052e-36;2,392203086062176;1,3296454422166023e-36
700,0;0,25;границы зёрен;0,9511271808247345;0,0;4,564172435129772e-36;2,392203086062726;1,4052271843081207e-36
700,0;0,25;границы зёрен;1,0;0,0;3,499500640734207e-36;2,3922030860625316;1,4101671223963938e-36
700,0;0,25;границы зёрен;1,6852501600765406;0,0;7,171100294222852e-36;2,3922030860619983;1,4498756060270695e-36
700,0;0,25;границы зёрен;2,9833301265324974;0,0;1,4187653448493568e-35;2,392203086062463;1,4756676012537314e-36
700,0;0,25;границы зёрен;5,2830095737983225;0,0;2,665655161418236e-35;2,392203086062019;1,4904458399390259e-36
700,0;0,25;границы зёрен;9,35969844997168;0,0;4,878248277054341e-35;2,3922030860623993;1,4988614896013897e-36
700,0;0,25;границы зёрен;10,0;0,0;2,0738241720710455e-35;2,3922030860621257;1,4995619274073279e-36
700,0;0,25;границы зёрен;16,570959545682157;0,0;5,632786729140228e-35;2,392203086062284;1,5036283980811389e-36
700,0;0,25;границы зёрен;29,350528588955715;0,0;1,2566056969456923e-34;2,3922030860618873;1,5063290387281798e-36
700,0;0,25;границы зёрен;51,97073204951477;0,0;2,4845395720748903e-34;2,3922030860622066;1,5078553581253453e-36
700,0;0,25;границы зёрен;92,06645694618066;0,0;4,6615398456782265e-34;2,3922030860623384;1,508718546639627e-36
700,0;0,25;границы зёрен;100,0;0,0;1,890163956302608e-34;2,3922030860628967;1,508807337809172e-36
700,0;0,25;границы зёрен;163,07792971802743;0,0;5,314351892271409e-34;2,392203086062467;1,5092059563896752e-36
700,0;0,25;границы зёрен;200,0;0,0;1,0053013050107593e-34;2,3922030860624357;1,5093226400341654e-36
700,0;0,25;границы зёрен;288,7106794656684;0,0;5,821245566992359e-34;2,392203086062649;1,509481009609887e-36
700,0;0,25;границы зёрен;511,2587749415865;0,0;1,7904563029857765e-33;2,392203086061895;1,5096364466808434e-36
700,0;0,25;границы зёрен;905,6521559651597;0,0;3,931949916804701e-33;2,392203086062803;1,5097242670927707e-36
700,0;0,25;границы зёрен;1000,0;0,0;2,3554488413284984e-33;2,3922030860626546;1,5097350083311167e-36
700,0;0,25;границы зёрен;1603,2837532047117;0,0;5,631192831516239e-33;2,392203086062515;1,5097738056790247e-36
700,0;0,25;границы зёрен;2839,0358009060474;0,0;1,2341253593808261e-32;2,392203086062942;1,5098017985485325e-36
700,0;0,25;границы зёрен;5028,633571792196;0,0;2,423070928828914e-32;2,3922030860630197;1,5098176128691592e-36
700,0;0,25;границы зёрен;8908,86767615496;0,0;4,5300312733265693e-32;2,3922030860624974;1,5098265438538012e-36
700,0;0,25;границы зёрен;10000,0;0,0;5,005748833221967e-32;2,3922030860627532;1,5098278067204292e-36
700,0;0,25;границы зёрен;15765,470162594047;0,0;8,136390711799046e-32;2,3922030860623846;1,5098315776312196e-36
700,0;0,25;границы зёрен;27940,049585849076;0,0;1,4747170999355865e-31;2,392203086062867;1,5098344274970797e-36
700,0;0,25;границы зёрен;49468,135641063185;0,0;2,6436893798796182e-31;2,392203086062597;1,5098360336365648e-36
700,0;0,25;границы зёрен;87600,0;0,0;3,309137539414475e-31;2,392203086062591;1,5098369409770034e-36
700,0;0,5;границы зёрен;0,001;0,0;0,0;4,784406172124689;0,0
700,0;0,5;границы зёрен;0,001769908906321979;0,0;0,0;4,784406172125157;0,0
700,0;0,5;границы зёрен;0,0031355141082460083;0,0;0,0;4,784406172125326;0,0
700,0;0,5;границы зёрен;0,005554586920350339;0,0;0,0;4,784406172125448;0,0
700,0;0,5;границы зёрен;0,009835356723973405;0,0;0,0;4,7844061721246804;0,0
700,0;0,5;границы зёрен;0,010000000000000002;0,0;0,0;4,784406172123853;0,0
700,0;0,5;границы зёрен;0,01741420532255206;0,0;0,0;4,78440617212482;0,0
700,0;0,5;границы зёрен;0,03084270003851134;0,0;0,0;4,784406172124705;0,0
700,0;0,5;границы зёрен;0,054614930997190225;0,0;0,0;4,784406172126299;0,0
700,0;0,5;границы зёрен;0,09671041261606801;0,0;0,0;4,784406172126496;0,0
700,0;0,5;границы зёрен;0,10000000000000002;0,0;0,0;4,784406172124539;0,0
700,0;0,5;границы зёрен;0,17127951419477566;0,0;0,0;4,7844061721243705;0,0
700,0;0,5;границы зёрен;0,3035281041009391;0,0;0,0;4,784406172124735;0,0
700,0;0,5;границы зёрен;0,5373684155160052;0,0;0,0;4,784406172126329;0,0
700,0;0,5;границы зёрен;0,9511271808247345;0,0;0,0;4,784406172125645;0,0
700,0;0,5;границы зёрен;1,0;0,0;0,0;4,78440617212417;0,0
700,0;0,5;границы зёрен;1,6852501600765406;0,0;0,0;4,784406172125217;0,0
700,0;0,5;границы зёрен;2,9833301265324974;0,0;0,0;4,784406172124677;0,0
700,0;0,5;границы зёрен;5,2830095737983225;0,0;0,0;4,784406172125689;0,0
700,0;0,5;границы зёрен;9,35969844997168;0,0;0,0;4,784406172125756;0,0
700,0;0,5;границы зёрен;10,0;0,0;0,0;4,784406172123154;0,0
700,0;0,5;границы зёрен;16,570959545682157;0,0;0,0;4,784406172124871;0,0
700,0;0,5;границы зёрен;29,350528588955715;0,0;0,0;4,784406172125362;0,0
700,0;0,5;границы зёрен;51,97073204951477;0,0;0,0;4,784406172126164;0,0
700,0;0,5;границы зёрен;92,06645694618066;0,0;0,0;4,784406172124569;0,0
700,0;0,5;границы зёрен;100,0;0,0;0,0;4,784406172124362;0,0
700,0;0,5;границы зёрен;163,07792971802743;0,0;0,0;4,784406172125367;0,0
700,0;0,5;границы зёрен;200,0;0,0;0,0;4,784406172125066;0,0
700,0;0,5;границы зёрен;288,7106794656684;0,0;0,0;4,784406172125073;0,0
700,0;0,5;границы зёрен;511,2587749415865;0,0;0,0;4,7844061721246485;0,0
700,0;0,5;границы зёрен;905,6521559651597;0,0;0,0;4,784406172125651;0,0
700,0;0,5;границы зёрен;1000,0;0,0;0,0;4,784406172124703;0,0
700,0;0,5;границы зёрен;1603,2837532047117;0,0;0,0;4,784406172124074;0,0
700,0;0,5;границы зёрен;2839,0358009060474;0,0;0,0;4,784406172125821;0,0
700,0;0,5;границы зёрен;5028,633571792196;0,0;0,0;4,784406172125659;0,0
700,0;0,5;границы зёрен;8908,86767615496;0,0;0,0;4,7844061721242825;0,0
700,0;0,5;границы зёрен;10000,0;0,0;0,0;4,7844061721246085;0,0
700,0;0,5;границы зёрен;15765,470162594047;0,0;0,0;4,784406172124527;0,0
700,0;0,5;границы зёрен;27940,049585849076;0,0;0,0;4,78440617212457;0,0
700,0;0,5;границы зёрен;49468,135641063185;0,0;0,0;4,7844061721265545;0,0
700,0;0,5;границы зёрен;87600,0;0,0;0,0;4,784406172124994;0,0
750,0;0,05;объём зерна;0,001;0,8401145341158007;3,391238444669076e+25;0,924511821344717;1,5569721388726242e+24
750,0;0,05;объём зерна;0,001771716922967321;0,8884855566256589;2,783001320441762e+25;0,9556043426643597;1,124392646563065e+24
750,0;0,05;объём зерна;0,0031377927857994706;1,0673884736600594;1,892395032251507e+25;1,0382872828411083;1,2835902111226807e+23
750,0;0,05;объём зерна;0,005557103658655036;1,2328235777406502;1,423221093708355e+25;1,1816189323021207;1,3290523503065217e+21
750,0;0,05;объём зерна;0,009836033730499315;1,3622110660980147;1,1011111118314205e+25;1,3359833772636591;4,671232100093494e+18
750,0;0,05;объём зерна;0,010000000000000002;1,367360442956052;1,0888512231347463e+25;1,340166531852129;3,9685510540830013e+18
750,0;0,05;объём зерна;0,017412354835755466;1,6498649407146178;6,500051061617921e+24;1,597594170697493;56466144410724,16
750,0;0,05;объём зерна;0,03087067165406388;2,0627690751260186;3,611453815486543e+24;2,024034790316396;6555,335880072573
750,0;0,05;объём зерна;0,0546553071510639;2,522790704389905;2,0691509203673818e+24;2,4999485945360234;9,235813642028761e-11
750,0;0,05;объём зерна;0,09675038797382944;3,0664540373853786;1,1937908440398572e+24;3,0549195791235513;1,3398427350389212e-30
