шаг;время, с;C в матрице, мол. доля;C в матрице до зажима;xEqAlpha C (kawin);доля M23C6;частиц, 1/м³;средний радиус, нм;C в выделениях / C сплава;невязка C (x0 − [(1−f)x + f_conc]);движущая сила, Дж/м³;зарождение, 1/(м³·с);Rcrit, нм
1694;1.6714763292295012;4.68907636909596e-05;4.68907636909596e-05;2.7511191734139102e-05;0.04404494414836782;1.6844999589344106e+22;7.77426970678244;0.995105093354486;0.0;125716811.3705452;0.0;4.772631388426838
1695;1.6716140431028848;4.664611393599257e-05;4.664611393599257e-05;2.751119173412042e-05;0.044046074795101656;1.6842095814118222e+22;7.775489350620576;0.9951306379963374;0.0;124484021.34727211;0.0;4.819895706342781
1696;1.671753103092262;4.6405244461016175e-05;4.6405244461016175e-05;2.7511191734168488e-05;0.044047187968691254;1.6839523303568095e+22;7.77656865324126;0.995155787868365;0.0;123263937.25392969;0.0;4.867603723901589
1697;1.6718935940788973;4.616808463029168e-05;4.616808463029168e-05;2.7511191734147034e-05;0.044048283995699246;1.6837238711566083e+22;7.777525554243953;0.9951805503485814;0.0;122056428.75373515;0.0;4.915759097053205
1698;1.6720356040779822;4.593456663674529e-05;4.593456663674529e-05;2.7511191734091757e-05;0.044049363189610856;1.6835204068270936e+22;7.778375778443314;0.9952049325195416;0.0;120861373.1708162;0.0;4.964365241424206
1699;1.6721792252094068;4.570462448666367e-05;4.570462448666367e-05;2.7511191734170026e-05;0.04405042585552632;1.6833386099402907e+22;7.7791331117668685;0.9952289412743595;0.0;119678654.18528955;0.0;5.0134253604745975
1700;1.6723245546065992;4.547819337785162e-05;4.547819337785162e-05;2.751119173414947e-05;0.04405147229303496;1.6831755637006486e+22;7.7798096407641655;0.9952525833816397;0.0;118508156.27991025;0.0;5.06294266010544
1701;1.6724716947153975;4.525521005776393e-05;4.525521005776393e-05;2.7511191734179628e-05;0.04405250279456011;1.6830287112077977e+22;7.780415959413883;0.9952758654480888;0.0;117349758.68554911;0.0;5.112920612029228
1702;1.6726207528310608;4.5035614231936735e-05;4.5035614231936735e-05;2.7511191734242037e-05;0.04405351763885059;1.682895811520094e+22;7.780961348738148;0.9952987937714621;0.0;116203359.97625302;0.0;5.163361886632316
1703;1.6727718438409456;4.481934546146633e-05;4.481934546146633e-05;2.7511191734159936e-05;0.04405451710531866;1.682774898542556e+22;7.781453945188575;0.9953213746645078;0.0;115068839.23535003;0.0;5.21427003163577
1704;1.6729250879950586;4.4606347339957055e-05;4.4606347339957055e-05;2.751119173411603e-05;0.04405550145473703;1.682664248943517e+22;7.781900872328017;0.9953436140188493;0.0;113946110.97861592;0.0;5.265647022499969
1705;1.6730806160606135;4.439656131840196e-05;4.439656131840196e-05;2.751119173408709e-05;0.04405647095777662;1.6825623488249928e+22;7.782308377524388;0.9953655179497403;0.0;112835044.66144733;0.0;5.31749689823984
1706;1.6732385635742033;4.41899355563045e-05;4.41899355563045e-05;2.7511191734064164e-05;0.04405742585410221;1.6824678714361604e+22;7.782681924045018;0.9953870918719143;0.0;111735562.81440502;0.0;5.369821253745433
1707;1.6733990787693707;4.398641566414273e-05;4.398641566414273e-05;2.7511191734121047e-05;0.04405836639515527;1.6823796494120457e+22;7.783026304575855;0.9954083414661754;0.0;110647561.30238104;0.0;5.422622902282515
1708;1.6735623194882572;4.3785950125401677e-05;4.3785950125401677e-05;2.7511191734215576e-05;0.04405929281909681;1.6822966567757974e+22;7.783345715546083;0.9954292721132827;0.0;109570954.13930903;0.0;5.475903762206516
1709;1.6737284566080561;4.358848750576841e-05;4.358848750576841e-05;2.7511191734191134e-05;0.04406020536370484;1.682217989588169e+22;7.783643836274483;0.9954498891853418;0.0;108505627.60975033;0.0;5.5296671077554675
1710;1.6738976705715958;4.339398206109382e-05;4.339398206109382e-05;2.7511191734109975e-05;0.044061104240458095;1.6821428520335977e+22;7.783923886719444;0.9954701974602821;0.0;107451519.37848961;0.0;5.583913596294034
1711;1.6740701604255137;4.320238496271772e-05;4.320238496271772e-05;2.7511191734190612e-05;0.044061989675087225;1.6820705388505919e+22;7.784188698102135;0.9954902020380219;0.0;106408534.06960861;0.0;5.638645483148012
1712;1.6742461398217814;4.30136509696034e-05;4.30136509696034e-05;2.751119173410919e-05;0.04406286187674034;1.6820004252945375e+22;7.784440754556089;0.9955099076438347;0.0;105376596.82779153;0.0;5.693863894471099
1713;1.67442584173716;4.282784831270597e-05;4.282784831270597e-05;2.75111917341928e-05;0.044063720530173114;1.6819319547551619e+22;7.784682167080064;0.9955293071554225;0.0;104356245.27740704;0.0;5.749536104955082
1714;1.6746096315020798;4.2644875035500595e-05;4.2644875035500595e-05;2.7511191734173854e-05;0.044064566106631;1.6818645899183303e+22;7.784914961693993;0.9955484112196082;0.0;103347092.20892109;0.0;5.805678584425687
1715;1.674797850102165;4.246464250699679e-05;4.246464250699679e-05;2.7511191734304416e-05;0.04406539901577371;1.6817978634325721e+22;7.785140896308821;0.9955672290918122;0.0;102348800.01868053;0.0;5.86230615200656
1716;1.674990819135162;4.2287113465033095e-05;4.2287113465033095e-05;2.7511191734181173e-05;0.04406621942986674;1.6817313654040686e+22;7.785361480691318;0.9955857646640199;0.0;101361330.25055486;0.0;5.919417183228172
1717;1.6751888970765136;4.211224878355317e-05;4.211224878355317e-05;2.7511191734165147e-05;0.04406702752978706;1.6816647166373432e+22;7.7855780721663175;0.9956040220227743;0.0;100384610.69503964;0.0;5.977011773475435
1718;1.6753924762607082;4.194001464554732e-05;4.194001464554732e-05;2.7511191734124564e-05;0.0440678234718748;1.6815975644440685e+22;7.785791892161983;0.995622004700261;0.0;99418599.56440087;0.0;6.035088028084072
1719;1.6756019930742432;4.1770378233630344e-05;4.1770378233630344e-05;2.7511191734204378e-05;0.044068607407848674;1.6815295746381235e+22;7.786004054504521;0.9956397161242515;0.0;98463272.29503864;0.0;6.0936426955437755
1720;1.675817936989204;4.160330635944164e-05;4.160330635944164e-05;2.7511191734173224e-05;0.04406937949113978;1.6814604246142855e+22;7.7862155887549696;0.9956571597612076;0.0;97518576.59247011;0.0;6.152673890097868
1721;1.6760408504962043;4.143877162445922e-05;4.143877162445922e-05;2.7511191734181772e-05;0.04407013984842107;1.6813897998067558e+22;7.7864274524983985;0.9956743384730443;0.0;96584507.5269388;0.0;6.212176417969014
1722;1.676271347277323;4.127674622122628e-05;4.127674622122628e-05;2.7511191734197344e-05;0.044070888608253624;1.681317384794492e+22;7.786640558738952;0.9956912551643348;0.0;95661051.52390116;0.0;6.272145146241555
1723;1.676510119502336;4.111720535428852e-05;4.111720535428852e-05;2.7511191734318148e-05;0.044071625885277625;1.6812428582835685e+22;7.7868557905103355;0.9957079124251395;0.0;94748192.60916868;0.0;6.332574622029663
1724;1.6767579479060482;4.0960129979809916e-05;4.0960129979809916e-05;2.7511191734159895e-05;0.04407235176755222;1.6811658875229641e+22;7.787074016258701;0.9957243122449733;0.0;93845970.4506092;0.0;6.39345511713556
1725;1.677015730280721;4.080550012508693e-05;4.080550012508693e-05;2.7511191734267343e-05;0.044073066347427664;1.6810861173384252e+22;7.7872961191127965;0.995740456710301;0.0;92954405.110314;0.0;6.4547774716856905
1726;1.6772844936141822;4.0653301314145874e-05;4.0653301314145874e-05;2.751119173428483e-05;0.04407376969185128;1.6810031645138579e+22;7.787523009519624;0.9957563473336599;0.0;92073550.00245123;0.0;6.516529448294613
1727;1.6775654251090601;4.050352306355124e-05;4.050352306355124e-05;2.751119173419406e-05;0.044074461849318854;1.680916606566297e+22;7.787755651774774;0.9957719852107124;0.0;91203466.88218589;0.0;6.578697285433933
1728;1.677859901874469;4.035616158259938e-05;4.035616158259938e-05;2.7511191734290396e-05;0.04407514283739658;1.6808259711533748e+22;7.78799508711944;0.995787370738331;0.0;90344274.4062391;0.0;6.641262038389502
1729;1.6781695448292802;4.021121596909434e-05;4.021121596909434e-05;2.7511191734278727e-05;0.044075812660301424;1.6807307182225576e+22;7.788242473435882;0.9958025040117896;0.0;89496096.14209071;0.0;6.704203041967272
1730;1.6784962666615275;4.0068693993748804e-05;4.0068693993748804e-05;2.7511191734156805e-05;0.04407647128217039;1.680630224164798e+22;7.7884991167218685;0.9958173842208368;0.0;88659107.43880917;0.0;6.767494252230191
1731;1.678842350974425;3.992864163393849e-05;3.992864163393849e-05;2.7511191734276688e-05;0.04407711849057978;1.6805237565411329e+22;7.788766509342465;0.9958320065661953;0.0;87833715.15965714;0.0;6.831089848691561
1732;1.6792106349010871;3.979112774954238e-05;3.979112774954238e-05;2.7511191734247834e-05;0.04407775396736206;1.680410417203856e+22;7.789046449370438;0.9958463638595236;0.0;87020453.331593;0.0;6.894930755114423
1733;1.6796047052133403;3.965613039686099e-05;3.965613039686099e-05;2.7511191734208098e-05;0.044078377813969706;1.6802890813027811e+22;7.789341216342875;0.9958604583929314;0.0;86219333.50912629;0.0;6.958996034647961
1734;1.6800288175461693;3.952370873680425e-05;3.952370873680425e-05;2.7511191734282007e-05;0.04407898975705577;1.6801584218070067e+22;7.789653449964084;0.9958742839907052;0.0;85430843.26584023;0.0;7.023224599726171
1735;1.6804883320999833;3.939394402533081e-05;3.939394402533081e-05;2.7511191734271026e-05;0.04407958942116899;1.6800167754905864e+22;7.789986439954799;0.9958878321702958;0.0;84655598.44682384;0.0;7.087540706204897
1736;1.6809901152605273;3.9266948621590534e-05;3.9266948621590534e-05;2.7511191734262007e-05;0.04408017628712644;1.6798620198918051e+22;7.790344366118182;0.9959010912018297;0.0;83894420.3699133;0.0;7.151846301034526
1737;1.6815431633406308;3.9142873403319644e-05;3.9142873403319644e-05;2.751119173426377e-05;0.044080749657746485;1.6796913827874003e+22;7.790732671734426;0.9959140453339198;0.0;83148358.4204913;0.0;7.216017386245047
1738;1.6821595336035002;3.902192779834218e-05;3.902192779834218e-05;2.7511191734265222e-05;0.04408130856528133;1.6795011587108917e+22;7.791158614274526;0.9959266727022907;0.0;82418829.88335255;0.0;7.279889812184674
1739;1.6828558808093248;3.8904401771858356e-05;3.8904401771858356e-05;2.751119173425966e-05;0.044081851669811906;1.6792862422364406e+22;7.791632174946645;0.9959389430342221;0.0;81707757.14265326;0.0;7.343244031927865
1740;1.6836560376023488;3.87907053277916e-05;3.87907053277916e-05;2.7511191734244033e-05;0.04408237707670866;1.6790393464852337e+22;7.792167577870768;0.9959508135244485;0.0;81017800.23448753;0.0;7.405779942968544
1741;1.6845956171970489;3.868132229611861e-05;3.868132229611861e-05;2.7511191734215393e-05;0.044082882550188704;1.6787881179069492e+22;7.792624469526547;0.9959622336600455;0.0;80352109.92957352;0.0;7.46713434813204
1742;1.6857297362058974;3.857732354950891e-05;3.857732354950891e-05;2.75111917343186e-05;0.04408336314167842;1.6784986048421897e+22;7.793107448775026;0.9959730916381516;0.0;79717439.41407165;0.0;7.5265839496356
1743;1.6871542401204165;3.848009133605045e-05;3.848009133605045e-05;2.7511191734263867e-05;0.04408381246371718;1.6781496380375542e+22;7.79363987572673;0.9959832431472064;0.0;79122502.76856042;0.0;7.583177718165051
1744;1.689048732849529;3.83921858999805e-05;3.83921858999805e-05;2.751119173425602e-05;0.0440842186852049;1.6777122607051907e+22;7.794220842000666;0.9959924208877908;0.0;78583338.92750445;0.0;7.635206243317281
1745;1.6918099633492591;3.831954293497573e-05;3.831954293497573e-05;2.7511191734283206e-05;0.044084554376735835;1.6771324902557272e+22;7.794807033060408;0.9960000051487928;0.0;78136854.21294475;0.0;7.678834860241909
1746;1.696642242215032;3.82925053093281e-05;3.82925053093281e-05;2.7511191734260065e-05;0.04408467932066638;1.6762918996370728e+22;7.795074208326201;0.9960028280004063;0.0;77970455.83533628;0.0;7.695222422030262
1747;1.7192851904999191;5.8088234201310326e-05;5.8088234201310326e-05;2.751119173408481e-05;0.043993192272210414;1.6748345806759976e+22;7.7776034295378516;0.9939358659539153;0.0;176171424.15602404;0.0;3.4057736825049303
1748;1.7196914024257948;5.669891513210717e-05;5.669891513210717e-05;2.7511191734095822e-05;0.04399961365798412;1.6727770470368615e+22;7.786553237933608;0.9940809439830368;0.0;170468893.45077124;0.0;3.5197037292511704
1749;1.7198128335957257;5.629039776507665e-05;5.629039776507665e-05;2.7511191734126827e-05;0.044001501795033496;1.6721553308844892e+22;7.789258169563258;0.9941236025635184;0.0;168765444.95819205;0.0;3.5552301607040286
1750;1.7199331388794747;5.5892614081278435e-05;5.5892614081278435e-05;2.7511191734250643e-05;0.044003340314626084;1.6716120042707444e+22;7.791631199096854;0.9941651401394244;0.0;167094808.6780316;0.0;3.590775828087612
1751;1.7200534666169347;5.5501665107432606e-05;5.5501665107432606e-05;2.751119173421087e-05;0.0440051472379278;1.6711323718825475e+22;7.793734469613444;0.9942059638620017;0.0;165441221.82027575;0.0;3.626665672548041
1752;1.7201738544139886;5.511739106414284e-05;5.511739106414284e-05;2.7511191734156524e-05;0.044006923303775626;1.6707084677327786e+22;7.7956011493196735;0.9942460904237553;0.0;163804450.2953664;0.0;3.6629041452665123
1753;1.7202943358411065;5.473964825154542e-05;5.473964825154542e-05;2.751119173412825e-05;0.044008669176672364;1.6703333500828703e+22;7.797260201687722;0.994285534837762;0.0;162184315.55071485;0.0;3.6994946025614954
1754;1.7204149443143102;5.4368296559666234e-05;5.4368296559666234e-05;2.7511191734265717e-05;0.044010385504513444;1.6700009528728276e+22;7.798736985720659;0.9943243117418887;0.0;160580634.40557075;0.0;3.7364405877523743
1755;1.7205357126179122;5.4003201127927373e-05;5.4003201127927373e-05;2.751119173414633e-05;0.04401207291091766;1.6697059730621611e+22;7.800053708796402;0.9943624352255226;0.0;158993226.25609976;0.0;3.773745675388363
1756;1.7206566729533215;5.364423232837639e-05;5.364423232837639e-05;2.7511191734273608e-05;0.044013731995305574;1.6694437715666981e+22;7.801229827757005;0.9943999188313405;0.0;157421943.34616956;0.0;3.8114127372993036
1757;1.720777859347876;5.3291258908806316e-05;5.3291258908806316e-05;2.7511191734116202e-05;0.04401536336459128;1.6692102836370421e+22;7.802282415479617;0.9944367762713201;0.0;155866587.30828;0.0;3.8494459291220178
1758;1.7208993036300033;5.294415991964757e-05;5.294415991964757e-05;2.7511191734266327e-05;0.0440169675780593;1.669001952953189e+22;7.803226426854051;0.994473020181347;0.0;154327019.3777891;0.0;3.8878480412507246
1759;1.7210210399542667;5.2602811790028335e-05;5.2602811790028335e-05;2.7511191734169138e-05;0.04401854520709694;1.6688156594655168e+22;7.804074998204683;0.9945086634707446;0.0;152803059.23399958;0.0;3.9266229551148704
1760;1.7211431014323384;5.2267098133346446e-05;5.2267098133346446e-05;2.751119173421519e-05;0.04402009678987568;1.6686486695952565e+22;7.80483964987432;0.9945437182983928;0.0;151294559.47738433;0.0;3.965773799616956
1761;1.721265522649001;5.1936902876405034e-05;5.1936902876405034e-05;2.7511191734217893e-05;0.044021622863107256;1.6684985842091684e+22;7.80553050264468;0.9945781967901907;0.0;149801355.247802;0.0;4.005304217758763
1762;1.7213883381607966;5.161211448348193e-05;5.161211448348193e-05;2.751119173418814e-05;0.044023123942521454;1.668363298683805e+22;7.806156442195031;0.994612110597995;0.0;148323293.66737497;0.0;4.045217613259996
1763;1.7215115833723913;5.129262380551366e-05;5.129262380551366e-05;2.7511191734198473e-05;0.044024600532807275;1.6682409651799048e+22;7.806725276129591;0.994645471124217;0.0;146860215.0734961;0.0;4.085517644787122
1764;1.7216352938713166;5.097832589922346e-05;5.097832589922346e-05;2.751119173418051e-05;0.0440260531192058;1.6681299613482154e+22;7.8072438638264625;0.9946782893318837;0.0;145411979.62741217;0.0;4.126207493614864
1765;1.7217595070204843;5.066911614054282e-05;5.066911614054282e-05;2.7511191734263616e-05;0.04402748218547337;1.6680288611029165e+22;7.8077182389273965;0.9947105761504753;0.0;143978429.44444576;0.0;4.1672909081947624
1766;1.7218842603381288;5.0364894462661125e-05;5.0364894462661125e-05;2.7511191734178198e-05;0.04402888819429489;1.6679364117080866e+22;7.808153704254839;0.9947423420334078;0.0;142559426.24026102;0.0;4.208771147751369
1767;1.7220095931163248;5.006556154056816e-05;5.006556154056816e-05;2.7511191734215796e-05;0.04403027160491811;1.6678515112724279e+22;7.808554926515804;0.9947735973564418;0.0;141154820.27783456;0.0;4.250651864520262
1768;1.7221355453495806;4.977102159964937e-05;4.977102159964937e-05;2.7511191734286405e-05;0.044031632860173656;1.6677731909591389e+22;7.808926010310176;0.9948043521244254;0.0;139764462.40662977;0.0;4.292936771397325
1769;1.7222621576882775;4.9481182542109835e-05;4.9481182542109835e-05;2.7511191734216572e-05;0.04403297238589108;1.6677005986230425e+22;7.8092705667189;0.9948346159581045;0.0;138388221.95567065;0.0;4.3356290840429725
1770;1.7223894730597862;4.91959524819781e-05;4.91959524819781e-05;2.751119173434113e-05;0.04403429060691333;1.667632983670823e+22;7.809591777259406;0.9948643984559314;0.0;137025962.59131423;0.0;4.378732239156207
1771;1.7225175361275844;4.891524123548011e-05;4.891524123548011e-05;2.7511191734210002e-05;0.044035587940208766;1.6675696850022483e+22;7.8098924442735225;0.9948937090384521;0.0;135677537.30254716;0.0;4.422250078596731
1772;1.7226463922221935;4.8638962918213316e-05;4.8638962918213316e-05;2.7511191734290288e-05;0.0440368647828687;1.667510120551359e+22;7.810175034514349;0.9949225566771283;0.0;134342808.58254424;0.0;4.466186216669291
1773;1.7227760881625995;4.836703418043808e-05;4.836703418043808e-05;2.7511191734223765e-05;0.04403812152026337;1.6674537772318523e+22;7.810441721661369;0.99495095007861;0.0;133021653.34866823;0.0;4.510543846777462
1774;1.7229066736379701;4.8099371634973475e-05;4.8099371634973475e-05;2.7511191734065194e-05;0.04403935853792944;1.6674002019794186e+22;7.810694424219216;0.9949788979533067;0.0;131713942.34;0.0;4.555326409190524
