вид;T, °C;Ni, ат. %;Cr, ат. %;Mo, ат. %;фазовый набор;фаз;в экспериментальном поле P (1100 °C);pdens;BCC_B2, мольн. %;DELTA, мольн. %;D_NIMO, мольн. %;FCC_A1, мольн. %;MU_PHASE, мольн. %;P_PHASE, мольн. %;SIGMA, мольн. %;до устойчивости D_NIMO, Дж/моль;до устойчивости MU_PHASE, Дж/моль;до устойчивости P_PHASE, Дж/моль;до устойчивости SIGMA, Дж/моль
сечение;1100,0;22,5;45,0;32,5;BCC_B2 + SIGMA;2;нет;100;23,558803797471864;0,0;0,0;0,0;0,0;0,0;76,4411962040969;8725,052073346873;2456,128756224134;938,5552493217547;15,175309146448853
сечение;1100,0;20,0;45,0;35,0;BCC_B2 + SIGMA;2;нет;100;33,324361069128656;0,0;0,0;0,0;0,0;0,0;66,67563892961932;8564,243832565437;2447,2323018522584;997,9363385095348;20,916909965104423
сечение;1100,0;17,5;45,0;37,5;BCC_B2 + SIGMA;2;нет;100;43,01091983641648;0,0;0,0;0,0;0,0;0,0;56,989080166238715;8457,62026839178;2449,823699853674;1031,962000467407;27,04389532771893
сечение;1100,0;15,0;45,0;40,0;BCC_B2 + SIGMA;2;нет;100;52,65155440782598;0,0;0,0;0,0;0,0;0,0;47,34844559810492;8380,222006552343;2455,434369227849;1054,1142317824415;32,419164827791974
сечение;1100,0;52,5;47,5;0,0;FCC_A1;1;нет;100;0,0;0,0;0,0;100,00000002541327;0,0;0,0;0,0;38652,66609365992;23933,835293502554;26668,7279265658;1591,6251197353704
сечение;1100,0;50,0;47,5;2,5;BCC_B2 + FCC_A1;2;нет;100;3,86932842161831;0,0;0,0;96,1306715774536;0,0;0,0;0,0;13559,430327395603;5663,862091354778;1989,9710580159735;894,2497951542609
сечение;1100,0;47,5;47,5;5,0;BCC_B2 + FCC_A1;2;нет;100;9,184268485883191;0,0;0,0;90,81573151411474;0,0;0,0;0,0;11328,60098271737;4017,3585055093426;475,12127443809004;248,6199439238262
сечение;1100,0;45,0;47,5;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;6,924104468068519;0,0;0,0;77,52592338556654;0,0;0,0;15,549972141213827;10742,206883093531;3643,096288787987;176,60065527782717;70,85214469220955
сечение;1100,0;42,5;47,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;0,7084903752464735;0,0;0,0;60,571211768879685;0,0;0,0;38,72029784022707;10742,206883093837;3643,0962887878995;176,60065527785628;70,85214469213679
сечение;1100,0;40,0;47,5;12,5;FCC_A1 + SIGMA;2;нет;100;0,0;0,0;0,0;46,20838003805009;0,0;0,0;53,79161996131659;10302,448234199677;3603,9735167407925;77,21768850449007;61,85326116986107
сечение;1100,0;37,5;47,5;15,0;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;32,5953035572065;0,0;1,9199306660986368;65,48476577620248;9922,01550881908;3570,4910516880627;5,900501855649054e-05;58,90652616653824
сечение;1100,0;35,0;47,5;17,5;FCC_A1 + P_PHASE + SIGMA;3;нет;100;0,0;0,0;0,0;15,405256990476069;0,0;16,568145969227306;68,02659705367692;9922,015508819139;3570,4910516882082;5,900500400457531e-05;58,906526166552794
сечение;1100,0;32,5;47,5;20,0;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;27,315592440582137;72,68440756340183;9868,997508590794;3531,219514060329;7,678318070247769e-07;59,05118843323726
сечение;1100,0;30,0;47,5;22,5;P_PHASE + SIGMA;2;нет;100;0,0;0,0;0,0;0,0;0,0;1,7521140870689975;98,24788591960218;9306,435979021364;3342,751790693961;1,2230593711137772e-06;70,79905237819185
сечение;1100,0;27,5;47,5;25,0;BCC_B2 + SIGMA;2;нет;100;5,134012976136265;0,0;0,0;0,0;0,0;0,0;94,86598703515347;9725,638854832592;2866,646906330876;472,04559888014046;60,108669049615855
сечение;1100,0;25,0;47,5;27,5;BCC_B2 + SIGMA;2;нет;100;14,596698370633076;0,0;0,0;0,0;0,0;0,0;85,40330161651664;9280,332452390125;2615,519462684373;680,1499876087037;47,33812747603224
сечение;1100,0;22,5;47,5;30,0;BCC_B2 + SIGMA;2;нет;100;24,345575595867253;0,0;0,0;0,0;0,0;0,0;75,65442440376229;8952,691044765219;2497,77474604093;839,6236962453404;16,85563543184253
сечение;1100,0;20,0;47,5;32,5;BCC_B2 + SIGMA;2;нет;100;34,146811852899205;0,0;0,0;0,0;0,0;0,0;65,85318814811454;8741,429630855651;2457,964552380974;931,9771066119574;14,873365047460538
сечение;1100,0;17,5;47,5;35,0;BCC_B2 + SIGMA;2;нет;100;43,8790809165253;0,0;0,0;0,0;0,0;0,0;56,12091908538353;8603,919389447183;2447,932826200704;984,1864036201732;19,071591024592635
сечение;1100,0;15,0;47,5;37,5;BCC_B2 + SIGMA;2;нет;100;53,548896050376236;0,0;0,0;0,0;0,0;0,0;46,45110394779714;8507,54335778876;2447,827521244777;1016,5544886218995;23,976167505039484
сечение;1100,0;50,0;50,0;0,0;BCC_B2 + FCC_A1;2;нет;100;5,284416331319481;0,0;0,0;94,71558366795342;0,0;0,0;0,0;38710,45430495615;23836,495859294067;26626,496925790067;1539,4953797825874
сечение;1100,0;47,5;50,0;2,5;BCC_B2 + FCC_A1;2;нет;100;10,266313106121167;0,0;0,0;89,73368689341137;0,0;0,0;0,0;13556,003123395;5661,04403269336;1987,2596053994494;893,5740528553433
сечение;1100,0;45,0;50,0;5,0;BCC_B2 + FCC_A1;2;нет;100;15,851979759169922;0,0;0,0;84,148020240493;0,0;0,0;0,0;11359,352941809673;4038,2003948331258;492,01385287422454;257,7795596960932
сечение;1100,0;42,5;50,0;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;14,038764390261422;0,0;0,0;71,07503160304279;0,0;0,0;14,886204009909559;10742,206883093473;3643,096288787987;176,60065527784172;70,85214469223865
сечение;1100,0;40,0;50,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;7,823150288994671;0,0;0,0;54,12031998820067;0,0;0,0;38,056529743084795;10742,206883092425;3643,0962887878995;176,60065527759434;70,85214469228231
сечение;1100,0;37,5;50,0;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;1,6075362003025246;0,0;0,0;37,165608370415086;0,0;0,0;61,22685540590561;10742,206883092425;3643,096288787885;176,6006552775798;70,85214469226776
сечение;1100,0;35,0;50,0;15,0;FCC_A1 + SIGMA;2;нет;100;0,0;0,0;0,0;23,030725333975617;0,0;0,0;76,96927466338306;10404,993253684559;3613,0238735001767;99,43082275627239;64,52355310425628
сечение;1100,0;32,5;50,0;17,5;FCC_A1 + SIGMA;2;нет;100;0,0;0,0;0,0;10,615732306305425;0,0;0,0;89,3842676938502;9997,956645906233;3577,181617070819;14,755484580920893;58,60679308824183
сечение;1100,0;30,0;50,0;20,0;SIGMA;1;нет;100;0,0;0,0;0,0;0,0;0,0;0,0;100,0;9865,0871039685;3467,380778674429;22,15437297493918;60,48729428990919
сечение;1100,0;27,5;50,0;22,5;BCC_B2 + SIGMA;2;нет;100;6,623908160045899;0,0;0,0;0,0;0,0;0,0;93,37609181953796;10052,734002111174;2991,742558695798;346,65179479350627;58,28636700488278
сечение;1100,0;25,0;50,0;25,0;BCC_B2 + SIGMA;2;нет;100;15,744082090278832;0,0;0,0;0,0;0,0;0,0;84,2559179010459;9579,37052872761;2775,3925860925374;536,6761160723399;51,428727370584966
сечение;1100,0;22,5;50,0;27,5;BCC_B2 + SIGMA;2;нет;100;25,229322035818974;0,0;0,0;0,0;0,0;0,0;74,77067796332489;9195,407759598384;2579,650845984477;722,183011999703;35,76276875889744
сечение;1100,0;20,0;50,0;30,0;BCC_B2 + SIGMA;2;нет;100;34,97498896559248;0,0;0,0;0,0;0,0;0,0;65,02501103630274;8928,500534007297;2491,6938953037898;850,8119554573932;16,016283122298773
сечение;1100,0;17,5;50,0;32,5;BCC_B2 + SIGMA;2;нет;100;44,74139294302211;0,0;0,0;0,0;0,0;0,0;55,258607056340125;8752,63463600642;2459,32339303926;927,4230597161804;14,700537997297943
сечение;1100,0;15,0;50,0;35,0;BCC_B2 + SIGMA;2;нет;100;54,450826664549545;0,0;0,0;0,0;0,0;0,0;45,54917333533183;8632,22288146257;2449,0166100237548;974,013451815903;17,916497069163597
сечение;1100,0;47,5;52,5;0,0;BCC_B2 + FCC_A1;2;нет;100;11,474802162774447;0,0;0,0;88,52519783898165;0,0;0,0;0,0;38689,01614986437;23821,104372337082;26605,058756618644;1539,495473735209
сечение;1100,0;45,0;52,5;2,5;BCC_B2 + FCC_A1;2;нет;100;16,66387395968358;0,0;0,0;83,33612604085694;0,0;0,0;0,0;13552,629070042967;5658,270619312127;1984,5911019170162;892,9093442658923
сечение;1100,0;42,5;52,5;5,0;BCC_B2 + FCC_A1;2;нет;100;22,510404546540542;0,0;0,0;77,48959545353405;0,0;0,0;0,0;11388,482901204203;4058,052480335362;508,12922636156145;266,54098284333304
сечение;1100,0;40,0;52,5;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;21,153424301976035;0,0;0,0;64,62413982278929;0,0;0,0;14,222435877454034;10742,206883093313;3643,096288788074;176,60065527785628;70,85214469232596
сечение;1100,0;37,5;52,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;14,937810209946816;0,0;0,0;47,669428205725964;0,0;0,0;37,392761579119565;10742,206883092687;3643,096288787914;176,600655277638;70,8521446922532
сечение;1100,0;35,0;52,5;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;8,722196110462749;0,0;0,0;30,714716590544246;0,0;0,0;60,56308730996999;10742,206883092149;3643,0962887878995;176,60065527752158;70,85214469228231
сечение;1100,0;32,5;52,5;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;2,5065819999445518;0,0;0,0;13,760004977895665;0,0;0,0;83,73341304074732;10742,206883093517;3643,096288787987;176,60065527784172;70,85214469223865
сечение;1100,0;30,0;52,5;17,5;SIGMA;1;нет;100;0,0;0,0;0,0;0,0;0,0;0,0;100,00000000000003;10595,347097509628;3581,3018816830445;147,46642339254322;65,65182458603522
сечение;1100,0;27,5;52,5;20,0;BCC_B2 + SIGMA;2;нет;100;8,556392627870682;0,0;0,0;0,0;0,0;0,0;91,44360736943922;10367,922503395981;3164,253369626953;253,52973425255914;70,10235976005788
сечение;1100,0;25,0;52,5;22,5;BCC_B2 + SIGMA;2;нет;100;17,2472967718923;0,0;0,0;0,0;0,0;0,0;82,75270322141436;9888,168018931334;2924,964354051146;406,20303965441417;66,1170802951674
сечение;1100,0;22,5;52,5;25,0;BCC_B2 + SIGMA;2;нет;100;26,323666499292038;0,0;0,0;0,0;0,0;0,0;73,67633350429247;9456,93401041448;2705,4743578421767;594,0087771406543;50,275819822680205
сечение;1100,0;20,0;52,5;27,5;BCC_B2 + SIGMA;2;нет;100;35,8611307280573;0,0;0,0;0,0;0,0;0,0;64,13886926996962;9132,533190940798;2554,932591126504;753,2056208670401;28,918338492541807
сечение;1100,0;17,5;52,5;30,0;BCC_B2 + SIGMA;2;нет;100;45,59893991039642;0,0;0,0;0,0;0,0;0,0;54,401060090684815;8911,265915664466;2487,6006409448455;858,700322861725;15,522529285459314
сечение;1100,0;15,0;52,5;32,5;BCC_B2 + SIGMA;2;нет;100;55,33972177212762;0,0;0,0;0,0;0,0;0,0;44,660278228717594;8760,810552438881;2460,367054872826;924,0732061307062;14,592107422533445
сечение;1100,0;45,0;55,0;0,0;BCC_B2 + FCC_A1;2;нет;100;17,665188117396244;0,0;0,0;82,33481188477401;0,0;0,0;0,0;38667,39923065169;23805,58454206388;26583,44182308331;1539,4955693085067
сечение;1100,0;42,5;55,0;2,5;BCC_B2 + FCC_A1;2;нет;100;23,06199873681793;0,0;0,0;76,93800126373038;0,0;0,0;0,0;13549,30696563737;5655,540977575263;1981,9647072441148;892,2554449719028
сечение;1100,0;40,0;55,0;5,0;BCC_B2 + FCC_A1;2;нет;100;29,160303508767644;0,0;0,0;70,83969649176389;0,0;0,0;0,0;11416,148420612371;4077,003247257482;523,5367572712421;274,9384034323739
сечение;1100,0;37,5;55,0;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;28,268084218705564;0,0;0,0;58,1732480413873;0,0;0,0;13,558667744849654;10742,206883093808;3643,0962887880305;176,60065527792904;70,85214469223865
сечение;1100,0;35,0;55,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;22,052470120283193;0,0;0,0;41,21853642567518;0,0;0,0;36,728993452554796;10742,206883092556;3643,096288788016;176,6006552776962;70,85214469238417
сечение;1100,0;32,5;55,0;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;15,836856030642856;0,0;0,0;24,263824808257887;0,0;0,0;59,89931914715556;10742,20688309244;3643,0962887878704;176,6006552775798;70,8521446922532
сечение;1100,0;30,0;55,0;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;9,621241928984285;0,0;0,0;7,309113193433668;0,0;0,0;83,06964485371766;10742,20688309212;3643,0962887878704;176,60065527750703;70,85214469226776
сечение;1100,0;27,5;55,0;17,5;BCC_B2 + P_PHASE;2;нет;100;36,76395348331223;0,0;0,0;0,0;0,0;63,23604651968525;0,0;9803,706155116073;2968,0183932140353;0,00027304142713546753;-132,76993819158815
сечение;1100,0;25,0;55,0;20,0;BCC_B2 + SIGMA;2;нет;100;19,25710417060806;0,0;0,0;0,0;0,0;0,0;80,742895837271;10201,902328137192;3065,128434726357;299,1355336426932;60,994592290211585
сечение;1100,0;22,5;55,0;22,5;BCC_B2 + SIGMA;2;нет;100;27,760890797096994;0,0;0,0;0,0;0,0;0,0;72,2391092052043;9738,749287685612;2875,206315123389;466,48932837905886;61,28791734855622
сечение;1100,0;20,0;55,0;25,0;BCC_B2 + SIGMA;2;нет;100;36,90612237047253;0,0;0,0;0,0;0,0;0,0;63,09387763071196;9358,322319835483;2652,8709181567683;641,7617219556996;53,17795938553172
сечение;1100,0;17,5;55,0;27,5;BCC_B2 + SIGMA;2;нет;100;46,49149777563815;0,0;0,0;0,0;0,0;0,0;53,50850222539627;9085,519971771428;2538,0088961328292;776,218614565325;24,721902174220304
сечение;1100,0;15,0;55,0;30,0;BCC_B2 + SIGMA;2;нет;100;56,21918929139653;0,0;0,0;0,0;0,0;0,0;43,78081070746192;8898,4378861437;2484,683332534245;864,5238424966083;15,210086728649912
сечение;1100,0;42,5;57,5;0,0;BCC_B2 + FCC_A1;2;нет;100;23,855574193075142;0,0;0,0;76,14442580720794;0,0;0,0;0,0;38645,58141619559;23789,920479475855;26561,623994042588;1539,4956666301296
сечение;1100,0;40,0;57,5;2,5;BCC_B2 + FCC_A1;2;нет;100;29,460675465565412;0,0;0,0;70,53932453455928;0,0;0,0;0,0;13546,036102011174;5652,8542505240475;1979,3795970949723;891,6121351528709
сечение;1100,0;37,5;57,5;5,0;BCC_B2 + FCC_A1;2;нет;100;35,80234116297347;0,0;0,0;64,19765883848663;0,0;0,0;0,0;11442,484892741079;4095,1317403612484;538,2965791540773;283,00157996128837
сечение;1100,0;35,0;57,5;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;35,38274413845049;0,0;0,0;51,72235625936832;0,0;0,0;12,894899603063886;10742,20688309244;3643,0962887879286;176,6006552776089;70,85214469229686
сечение;1100,0;32,5;57,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;29,167130040262112;0,0;0,0;34,7676446436415;0,0;0,0;36,06522531791666;10742,206883091916;3643,096288787856;176,60065527746337;70,85214469228231
сечение;1100,0;30,0;57,5;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;22,951515933987345;0,0;0,0;17,812933030133156;0,0;0,0;59,235551033680856;10742,206883092556;3643,096288787827;176,6006552775798;70,85214469220955
сечение;1100,0;27,5;57,5;15,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;16,73590185936488;0,0;0,0;0,858221409049679;0,0;0,0;82,40587672322823;10742,206883093007;3643,0962887879286;176,60065527771076;70,8521446922532
сечение;1100,0;25,0;57,5;17,5;BCC_B2 + P_PHASE;2;нет;100;44,06698155398868;0,0;0,0;0,0;0,0;55,93301844417362;0,0;9481,096559384474;2818,2415739380813;8,88807699084282e-06;-190,61913492561143
сечение;1100,0;22,5;57,5;20,0;BCC_B2 + SIGMA;2;нет;100;29,71149776816988;0,0;0,0;0,0;0,0;0,0;70,28850223817801;10038,198362544907;2985,268313045788;351,61300695702084;58,53199707636668
сечение;1100,0;20,0;57,5;22,5;BCC_B2 + SIGMA;2;нет;100;38,24783215978442;0,0;0,0;0,0;0,0;0,0;61,75216783778755;9609,128857316915;2793,3071035400644;523,1549003518157;52,53816506525618
сечение;1100,0;17,5;57,5;25,0;BCC_B2 + SIGMA;2;нет;100;47,50015564595231;0,0;0,0;0,0;0,0;0,0;52,499844354882;9280,429491853778;2615,5631234228495;680,1020290730667;47,3529263768869
сечение;1100,0;15,0;57,5;27,5;BCC_B2 + SIGMA;2;нет;100;57,11972009412162;0,0;0,0;0,0;0,0;0,0;42,88027990642729;9049,659552486744;2526,024991187791;793,6097763426951;22,031886888260487
сечение;1100,0;40,0;60,0;0,0;BCC_B2 + FCC_A1;2;нет;100;30,04596039677214;0,0;0,0;69,95403960236234;0,0;0,0;0,0;38623,5691738476;23774,11682780001;26539,61173684764;1539,4957657025225
сечение;1100,0;37,5;60,0;2,5;BCC_B2 + FCC_A1;2;нет;100;35,859892441321406;0,0;0,0;64,14010755769584;0,0;0,0;0,0;13542,815264856952;5650,209597734429;1976,8349630860612;890,9791995248524
сечение;1100,0;35,0;60,0;5,0;BCC_B2 + FCC_A1;2;нет;100;42,43710204351939;0,0;0,0;57,56289795706333;0,0;0,0;0,0;11467,609570606219;4112,505547124238;552,4612031879806;290,7565965211834
сечение;1100,0;32,5;60,0;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;42,49740406014876;0,0;0,0;45,27146447603292;0,0;0,0;12,2311314647569;10742,206883092425;3643,096288787914;176,60065527759434;70,85214469228231
сечение;1100,0;30,0;60,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;36,281789965839664;0,0;0,0;28,31675285965403;0,0;0,0;35,40145717474483;10742,206883092615;3643,0962887879286;176,6006552776089;70,85214469223865
сечение;1100,0;27,5;60,0;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;30,066175866067653;0,0;0,0;11,362041244840249;0,0;0,0;58,57178288948326;10742,206883092193;3643,0962887877977;176,60065527749248;70,85214469220955
сечение;1100,0;25,0;60,0;15,0;BCC_B2 + SIGMA;2;нет;100;26,749893289910716;0,0;0,0;0,0;0,0;0,0;73,25010670469398;10702,308144121911;3503,7264577021997;183,96349954756442;61,026274599091266
сечение;1100,0;22,5;60,0;17,5;BCC_B2 + SIGMA;2;нет;100;32,47420162346171;0,0;0,0;0,0;0,0;0,0;67,52579838024221;10341,3708852977;3146,9114712937153;260,3115179522283;72,88251993524318
сечение;1100,0;20,0;60,0;20,0;BCC_B2 + SIGMA;2;нет;100;40,06702579929675;0,0;0,0;0,0;0,0;0,0;59,93297420398792;9885,422869169197;2923,969186520364;407,2586285833677;66,3402527353901
сечение;1100,0;17,5;60,0;22,5;BCC_B2 + SIGMA;2;нет;100;48,74884628189527;0,0;0,0;0,0;0,0;0,0;51,25115371762836;9500,58357471571;2729,676644765408;573,2812884321174;50,06707620738598
сечение;1100,0;15,0;60,0;25,0;BCC_B2 + SIGMA;2;нет;100;58,1045086303824;0,0;0,0;0,0;0,0;0,0;41,89549136929837;9219,086550743115;2589,4007935374975;710,4627448925166;38,71667108243855
сечение;1100,0;37,5;62,5;0,0;BCC_B2 + FCC_A1;2;нет;100;36,23634672926864;0,0;0,0;63,76365327154164;0,0;0,0;0,0;38601,355102056405;23758,168273108182;26517,39764993728;1539,4958665910235
сечение;1100,0;35,0;62,5;2,5;BCC_B2 + FCC_A1;2;нет;100;42,25963822467643;0,0;0,0;57,74036177601866;0,0;0,0;0,0;13539,64389422063;5647,606195172295;1974,3300125967944;890,3564272852382
сечение;1100,0;32,5;62,5;5,0;BCC_B2 + FCC_A1;2;нет;100;49,06510353140018;0,0;0,0;50,93489646847702;0,0;0,0;0,0;11491,624791834081;4129,18412561102;566,0767843406793;298,22646178645664
сечение;1100,0;30,0;62,5;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;49,61206397092891;0,0;0,0;38,82057269630177;0,0;0,0;11,567363330535304;10742,206883091407;3643,096288787885;176,60065527740517;70,85214469238417
сечение;1100,0;27,5;62,5;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;43,396449881153515;0,0;0,0;21,865861078843743;0,0;0,0;34,73768903985207;10742,206883093153;3643,0962887879286;176,6006552777253;70,85214469220955
сечение;1100,0;25,0;62,5;12,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;37,18083577959928;0,0;0,0;4,911149464216737;0,0;0,0;57,90801475353864;10742,206883093633;3643,0962887879286;176,60065527784172;70,852144692195
сечение;1100,0;22,5;62,5;15,0;BCC_B2 + SIGMA;2;нет;100;36,74699420022281;0,0;0,0;0,0;0,0;0,0;63,25300579831347;10604,404712380012;3361,546840875817;201,4805373045092;53,56279318391171
сечение;1100,0;20,0;62,5;17,5;BCC_B2 + SIGMA;2;нет;100;42,640824051813446;0,0;0,0;0,0;0,0;0,0;57,35917594947756;10180,561505271457;3053,8126465653477;305,5532891135372;60,00539107527584
сечение;1100,0;17,5;62,5;20,0;BCC_B2 + SIGMA;2;нет;100;50,41195717348592;0,0;0,0;0,0;0,0;0,0;49,588042828527705;9749,214391523681;2879,4048588857695;462,08392695558723;62,27748902211897
сечение;1100,0;15,0;62,5;22,5;BCC_B2 + SIGMA;2;нет;100;59,276672650689754;0,0;0,0;0,0;0,0;0,0;40,72332734985945;9411,620960950691;2680,9385333325044;615,811495809452;51,198541486795875
сечение;1100,0;35,0;65,0;0,0;BCC_B2 + FCC_A1;2;нет;100;42,42673319605794;0,0;0,0;57,57326680266278;0,0;0,0;0,0;38578,93961959657;23742,075116062217;26494,98215208146;1539,4959693271376
сечение;1100,0;32,5;65,0;2,5;BCC_B2 + FCC_A1;2;нет;100;48,659901630488186;0,0;0,0;51,34009836940481;0,0;0,0;0,0;13536,520343522556;5645,043235034071;1971,8639686163951;889,7436120533821
сечение;1100,0;30,0;65,0;5,0;BCC_B2 + FCC_A1;2;нет;100;55,686806146343216;0,0;0,0;44,31319385378585;0,0;0,0;0,0;11514,62018920356;4145,22009145841;579,1841311262542;305,43158840492833
сечение;1100,0;27,5;65,0;7,5;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;56,72672388717782;0,0;0,0;32,36968091520994;0,0;0,0;10,903595194940168;10742,206883094012;3643,0962887879723;176,60065527791448;70,85214469215134
сечение;1100,0;25,0;65,0;10,0;BCC_B2 + FCC_A1 + SIGMA;3;нет;100;50,51110979373007;0,0;0,0;15,414969298356162;0,0;0,0;34,073920908350885;10742,206883092702;3643,0962887879286;176,6006552776671;70,85214469226776
сечение;1100,0;22,5;65,0;12,5;BCC_B2 + SIGMA;2;нет;100;44,55003547270329;0,0;0,0;0,0;0,0;0,0;55,44996452162998;10737,16193601895;3608,5239021565794;177,78333194478182;73,58908349000558
сечение;1100,0;20,0;65,0;15,0;BCC_B2 + SIGMA;2;нет;100;46,512242938678526;0,0;0,0;0,0;0,0;0,0;53,487757061971394;10469,098481826164;3237,175568130755;229,44668527465547;59,362269892997574
сечение;1100,0;17,5;65,0;17,5;BCC_B2 + SIGMA;2;нет;100;52,747562434814654;0,0;0,0;0,0;0,0;0,0;47,25243756604406;10025,313627660638;2979,6248720073345;356,0592034699366;58,82312656856084
