источник;T, °C;узел Ni, ат. %;узел Cr, ат. %;узел Mo, ат. %;мольная доля P, %;x(Ni) в P;x(Cr) в P;x(Mo) в P;прочие элементы в P, мольн. доля;Mo − 12/56, ат. %;Ni/Cr;y(Ni) подрешётки 1;y(Cr) подрешётки 2;y(Mo) подрешётки 3
13-А, сечение;700,0;62,5;27,5;10,0;27,414416766494952;0,4188727473737654;0,36684153834052025;0,21428571428571427;0,0;0,0;1,1418356527142988;0,9773697438721193;0,9999999999999999;1,0
13-А, сечение;700,0;60,0;27,5;12,5;38,15434803286289;0,42059156362731515;0,36512272208697044;0,21428571428571427;0,0;0,0;1,1519183501462074;0,981380315130402;0,9999999999999999;1,0
13-А, сечение;700,0;57,5;27,5;15,0;47,74523036884703;0,42220535839719964;0,363508927317086;0,21428571428571427;0,0;0,0;1,161471773233545;0,9851458362601325;0,9999999999999999;1,0
13-А, сечение;700,0;55,0;27,5;17,5;55,595806424794084;0,42348182121423295;0,36223246450005264;0,21428571428571427;0,0;0,0;1,1690885348962734;0,988124249499877;1,0;1,0
13-А, сечение;700,0;52,5;27,5;20,0;57,13727891438584;0,4238564543248187;0,361857831389467;0,21428571428571427;0,0;0,0;1,1713342024332831;0,9889983934245771;1,0;1,0
13-А, сечение;700,0;50,0;27,5;22,5;55,27501199260346;0,42385645432481867;0,3618578313894669;0,21428571428571427;0,0;0,0;1,1713342024332831;0,988998393424577;1,0;1,0
13-А, сечение;700,0;47,5;27,5;25,0;53,41274507563926;0,42385645432481867;0,3618578313894671;0,21428571428571427;0,0;0,0;1,1713342024332825;0,9889983934245768;1,0;0,9999999999999999
13-А, сечение;700,0;45,0;27,5;27,5;51,550478154386816;0,4238564543248187;0,361857831389467;0,21428571428571425;0,0;-2,7755575615628914e-15;1,1713342024332831;0,9889983934245771;1,0;0,9999999999999999
13-А, сечение;700,0;42,5;27,5;30,0;49,688211234787246;0,42385645432481867;0,3618578313894669;0,21428571428571427;0,0;0,0;1,1713342024332831;0,988998393424577;0,9999999999999999;1,0
13-А, сечение;700,0;40,0;27,5;32,5;47,82594431349331;0,42385645432481867;0,3618578313894669;0,21428571428571427;0,0;0,0;1,1713342024332831;0,988998393424577;0,9999999999999999;1,0
13-А, сечение;700,0;37,5;27,5;35,0;45,96367739305596;0,42385645432481867;0,3618578313894669;0,21428571428571427;0,0;0,0;1,1713342024332831;0,988998393424577;0,9999999999999999;1,0
13-А, сечение;700,0;35,0;27,5;37,5;43,51621694557498;0,42362661825111103;0,3620876674631746;0,21428571428571427;0,0;0,0;1,1699559424906265;0,9884621092525925;1,0;1,0
13-А, сечение;700,0;32,5;27,5;40,0;30,122203645103653;0,41902416223236055;0,36669012348192503;0,21428571428571427;0,0;0,0;1,142720066342379;0,9777230452088413;0,9999999999999999;1,0
13-А, сечение;700,0;30,0;27,5;42,5;14,674013278991128;0,4138672076109084;0,37184707810337725;0,21428571428571427;0,0;0,0;1,1130037910257538;0,9656901510921196;1,0;1,0
13-А, сечение;700,0;65,0;30,0;5,0;8,055619136416643;0,41264754453162383;0,37306674118266187;0,21428571428571427;0,0;0,0;1,1060957704873036;0,962844270573789;1,0;1,0
13-А, сечение;700,0;62,5;30,0;7,5;20,435404485142957;0,4142921188612587;0,3714221668530269;0,21428571428571427;0,0;0,0;1,1154210917766672;0,9666816106762703;1,0;1,0
13-А, сечение;700,0;60,0;30,0;10,0;32,60462961236539;0,41618214084404853;0,36953214487023717;0,21428571428571425;0,0;-2,7755575615628914e-15;1,1262406981947206;0,9710916619694466;1,0;0,9999999999999999
13-А, сечение;700,0;57,5;30,0;12,5;44,38791375473301;0,4183195304280187;0,3673947552862669;0,21428571428571427;0,0;0,0;1,138610512014719;0,9760789043320438;1,0;1,0
13-А, сечение;700,0;55,0;30,0;15,0;55,40714241156692;0,42061284895867146;0,3651014367556142;0,21428571428571425;0,0;-2,7755575615628914e-15;1,152043806500314;0,9814299809035668;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;52,5;30,0;17,5;64,87766571106867;0,4227388762853184;0,3629754094289673;0,21428571428571425;0,0;-2,7755575615628914e-15;1,1646488034833296;0,9863907113324097;1,0;0,9999999999999999
13-А, сечение;700,0;50,0;30,0;20,0;69,78060448313799;0,42385645432481855;0,36185783138946714;0,21428571428571427;0,0;0,0;1,171334202433282;0,9889983934245766;1,0;1,0
13-А, сечение;700,0;47,5;30,0;22,5;67,91833756465861;0,42385645432481867;0,361857831389467;0,21428571428571427;0,0;0,0;1,171334202433283;0,988998393424577;1,0;1,0
13-А, сечение;700,0;45,0;30,0;25,0;66,05607064298299;0,4238564543248187;0,361857831389467;0,21428571428571425;0,0;-2,7755575615628914e-15;1,1713342024332831;0,9889983934245771;1,0;0,9999999999999999
13-А, сечение;700,0;42,5;30,0;27,5;64,1938037196164;0,42385645432481867;0,361857831389467;0,21428571428571427;0,0;0,0;1,171334202433283;0,988998393424577;1,0;1,0
13-А, сечение;700,0;40,0;30,0;30,0;62,33153679896505;0,4238564543248187;0,361857831389467;0,21428571428571427;0,0;0,0;1,1713342024332831;0,9889983934245771;1,0;1,0
13-А, сечение;700,0;37,5;30,0;32,5;60,46926988170498;0,4238564543248187;0,36185783138946687;0,21428571428571427;0,0;0,0;1,1713342024332833;0,9889983934245771;0,9999999999999999;1,0
13-А, сечение;700,0;35,0;30,0;35,0;48,82126898389932;0,418871868833273;0,3668424168810127;0,21428571428571427;0,0;0,0;1,1418305232928838;0,9773676939443037;1,0;1,0
13-А, сечение;700,0;32,5;30,0;37,5;33,95795838304912;0,41279964310387907;0,37291464261040663;0,21428571428571427;0,0;0,0;1,106954771779078;0,9631991672423845;1,0;1,0
13-А, сечение;700,0;30,0;30,0;40,0;73,5742568133399;0,40744774406761586;0,37826654164666984;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0771445507549107;0,950711402824437;1,0;0,9999999999999999
13-А, сечение;700,0;62,5;32,5;5,0;11,072193277123697;0,4087228936015248;0,37699139211276084;0,21428571428571427;0,0;0,0;1,0841703607897573;0,9536867517368913;1,0;1,0
13-А, сечение;700,0;60,0;32,5;7,5;23,762183962363395;0,41025796908556517;0,37545631662872053;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0926916152838604;0,9572685945329854;1,0;0,9999999999999999
13-А, сечение;700,0;57,5;32,5;10,0;36,391774528327545;0,4121219793412446;0,3735923063730411;0,21428571428571427;0,0;0,0;1,1031329401353642;0,9616179517962375;1,0;1,0
13-А, сечение;700,0;55,0;32,5;12,5;48,90459454572057;0,41441866540798894;0,3712956203062967;0,21428571428571427;0,0;0,0;1,1161420785575609;0,9669768859519743;1,0;1,0
13-А, сечение;700,0;52,5;32,5;15,0;61,15393661323385;0,41726592302867516;0,36844836268561054;0,21428571428571425;0,0;-2,7755575615628914e-15;1,1324949851513375;0,9736204870669087;1,0;0,9999999999999999
13-А, сечение;700,0;50,0;32,5;17,5;72,66654304127991;0,42065695831257943;0,36505732740170627;0,21428571428571427;0,0;0,0;1,1523038348705483;0,981532902729352;1,0;1,0
13-А, сечение;700,0;47,5;32,5;20,0;81,74544786193496;0,4237003028268382;0,3620139828874474;0,21428571428571427;0,0;0,0;1,1703976168195953;0,9886340399292891;0,9999999999999999;1,0
13-А, сечение;700,0;45,0;32,5;22,5;80,56166312817908;0,4238564543248186;0,361857831389467;0,21428571428571427;0,0;0,0;1,1713342024332827;0,9889983934245768;1,0;1,0
13-А, сечение;700,0;42,5;32,5;25,0;78,69939620701929;0,42385645432481867;0,3618578313894669;0,21428571428571427;0,0;0,0;1,1713342024332831;0,988998393424577;0,9999999999999999;1,0
13-А, сечение;700,0;40,0;32,5;27,5;76,83712933070966;0,42385645432481867;0,36185783138946703;0,21428571428571427;0,0;0,0;1,1713342024332827;0,988998393424577;1,0;1,0
13-А, сечение;700,0;37,5;32,5;30,0;67,56993530160118;0,41864676994321587;0,3670675157710697;0,21428571428571427;0,0;0,0;1,1405170764397325;0,9768424632008371;0,9999999999999999;1,0
13-А, сечение;700,0;35,0;32,5;32,5;53,5900390102111;0,4113362781803286;0,3743780075339571;0,21428571428571427;0,0;0,0;1,0987191285348652;0,9597846490874334;1,0;1,0
13-А, сечение;700,0;32,5;32,5;35,0;37,708007568438056;0,4044668296446307;0,3812474560696548;0,21428571428571427;0,0;0,0;1,0609036813369153;0,9437559358374717;0,9999999999999999;1,0
13-А, сечение;700,0;30,0;32,5;37,5;19,955123376532423;0,39811446218712654;0,38759982352715916;0,21428571428571427;0,0;0,0;1,0271275630733887;0,9289337451032953;1,0;1,0
13-А, сечение;700,0;27,5;32,5;40,0;0,3168481242375441;0,39225978781303983;0,39345449790124587;0,21428571428571427;0,0;0,0;0,9969635368395104;0,9152728382304263;1,0;1,0
13-А, сечение;700,0;60,0;35,0;5,0;12,77816962481534;0,4055141801901109;0,38020010552417477;0,21428571428571427;0,0;0,0;1,0665809248817437;0,9461997537769254;1,0;1,0
13-А, сечение;700,0;57,5;35,0;7,5;25,982390958142876;0,4055141801901111;0,3802001055241746;0,21428571428571427;0,0;0,0;1,0665809248817448;0,9461997537769259;1,0;1,0
13-А, сечение;700,0;55,0;35,0;10,0;38,95674671204221;0,40644796843728287;0,3792663172770028;0,21428571428571427;0,0;0,0;1,0716690355089655;0,9483785930203268;1,0;1,0
13-А, сечение;700,0;52,5;35,0;12,5;51,78260179067824;0,40836188708656646;0,37735239862771935;0,21428571428571427;0,0;0,0;1,0821764710430257;0,9528444032019883;1,0;0,9999999999999999
13-А, сечение;700,0;50,0;35,0;15,0;64,60684036227931;0,4109637525200718;0,3747505331942139;0,21428571428571427;0,0;0,0;1,0966328693843124;0,9589154225468342;1,0;1,0
13-А, сечение;700,0;47,5;35,0;17,5;77,40825385203054;0,41474598238058447;0,37096830333370107;0,21428571428571427;0,0;0,0;1,1180092171041998;0,9677406255546972;0,9999999999999999;1,0
13-А, сечение;700,0;45,0;35,0;20,0;89,95608641179005;0,4208042130739512;0,3649100726403345;0,21428571428571427;0,0;0,0;1,153172369370871;0,9818764971725529;1,0;1,0
13-А, сечение;700,0;42,5;35,0;22,5;93,20498869575215;0,42385645432481867;0,361857831389467;0,21428571428571427;0,0;0,0;1,171334202433283;0,988998393424577;1,0;1,0
13-А, сечение;700,0;40,0;35,0;25,0;86,41574464000928;0,4182837408721574;0,3674305448421283;0,21428571428571427;0,0;0,0;1,1384022007530128;0,9759953953683673;1,0;1,0
13-А, сечение;700,0;37,5;35,0;27,5;73,83036140705647;0,4092576882274155;0,3764565974868702;0,21428571428571427;0,0;0,0;1,0871311353274644;0,9549346058639695;1,0;1,0
13-А, сечение;700,0;35,0;35,0;30,0;59,011542183588226;0,40129033206887166;0,384423953645414;0,21428571428571427;0,0;0,0;1,0438744211007593;0,9363441081607006;1,0;1,0
13-А, сечение;700,0;32,5;35,0;32,5;42,00668621944013;0,394168442392643;0,39154584332164266;0,21428571428571427;0,0;0,0;1,0066980638812348;0,9197263655828337;1,0;1,0
13-А, сечение;700,0;30,0;35,0;35,0;22,81230848838588;0,3877554046642088;0,3979588810500769;0,2142857142857143;0,0;2,7755575615628914e-15;0,9743604757382356;0,9047626108831538;1,0;1,0
13-А, сечение;700,0;27,5;35,0;37,5;1,4156273269921156;0,3819587203222852;0,4037555653920005;0,21428571428571427;0,0;0,0;0,946014750165603;0,8912370140853322;1,0;1,0
13-А, сечение;700,0;57,5;37,5;5,0;13,151705572503628;0,40551418019011426;0,3802001055241714;0,21428571428571427;0,0;0,0;1,0665809248817621;0,9461997537769333;1,0;1,0
13-А, сечение;700,0;55,0;37,5;7,5;26,355926915771573;0,4055141801901109;0,3802001055241747;0,21428571428571427;0,0;0,0;1,066580924881744;0,9461997537769254;0,9999999999999999;1,0
13-А, сечение;700,0;52,5;37,5;10,0;39,56014824804327;0,4055141801901111;0,3802001055241745;0,21428571428571427;0,0;0,0;1,066580924881745;0,946199753776926;1,0;1,0
13-А, сечение;700,0;50,0;37,5;12,5;52,76436959466374;0,4055141801901152;0,38020010552417044;0,21428571428571427;0,0;0,0;1,0665809248817673;0,9461997537769355;1,0;1,0
13-А, сечение;700,0;47,5;37,5;15,0;65,96859094898718;0,40551418019011065;0,3802001055241751;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817422;0,9461997537769249;1,0;0,9999999999999999
13-А, сечение;700,0;45,0;37,5;17,5;79,17281227960962;0,4055141801901111;0,3802001055241746;0,21428571428571427;0,0;0,0;1,0665809248817448;0,9461997537769259;1,0;1,0
13-А, сечение;700,0;42,5;37,5;20,0;92,3514341396013;0,40689498733818885;0,3788192983760968;0,21428571428571427;0,0;0,0;1,0741136713003945;0,9494216371224407;0,9999999999999999;1,0
13-А, сечение;700,0;40,0;37,5;22,5;95,19159748096342;0,406194697449604;0,3795195882646816;0,21428571428571427;0,0;0,0;1,070286514872373;0,9477876273824094;0,9999999999999999;1,0
13-А, сечение;700,0;37,5;37,5;25,0;81,94685077051686;0,39695559851431406;0,38875868719997164;0,21428571428571427;0,0;0,0;1,0210848312442367;0,9262297298667328;1,0;1,0
13-А, сечение;700,0;35,0;37,5;27,5;66,02119133577195;0,38900596092674233;0,3967083247875434;0,21428571428571436;0,0;8,326672684688674e-15;0,9805843150255894;0,9076805754957318;0,9999999999999999;1,0
13-А, сечение;700,0;32,5;37,5;30,0;47,46833614885262;0,3820260783638864;0,40368820735039934;0,21428571428571427;0,0;0,0;0,9463394555697033;0,8913941828490684;1,0;1,0
13-А, сечение;700,0;30,0;37,5;32,5;27,32118108998552;0,37828554062377484;0,4074287450905108;0,21428571428571427;0,0;0,0;0,9284704262575736;0,8826662614554747;1,0;1,0
13-А, сечение;700,0;27,5;37,5;35,0;7,881388215793522;0,3782855406237732;0,4074287450905125;0,21428571428571427;0,0;0,0;0,9284704262575656;0,8826662614554708;0,9999999999999999;1,0
13-А, сечение;700,0;57,5;40,0;2,5;0,32102021384802315;0,4055141801901129;0,3802001055241727;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817548;0,9461997537769302;1,0;0,9999999999999999
13-А, сечение;700,0;55,0;40,0;5,0;13,525241546486576;0,40551418019010965;0,380200105524176;0,21428571428571427;0,0;0,0;1,066580924881737;0,9461997537769226;1,0;1,0
13-А, сечение;700,0;52,5;40,0;7,5;26,729462863251435;0,40551418019011387;0,3802001055241717;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817602;0,9461997537769324;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;50,0;40,0;10,0;39,933684220640174;0,4055141801901121;0,3802001055241735;0,21428571428571427;0,0;0,0;1,0665809248817504;0,9461997537769283;0,9999999999999999;1,0
13-А, сечение;700,0;47,5;40,0;12,5;53,13790554759949;0,40551418019010876;0,3802001055241769;0,21428571428571427;0,0;0,0;1,0665809248817322;0,9461997537769206;1,0;1,0
13-А, сечение;700,0;45,0;40,0;15,0;66,34212689702261;0,4055141801901105;0,38020010552417516;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817415;0,9461997537769246;1,0;0,9999999999999999
13-А, сечение;700,0;42,5;40,0;17,5;79,54634822944618;0,40551418019011226;0,3802001055241734;0,21428571428571427;0,0;0,0;1,0665809248817513;0,9461997537769287;1,0;1,0
13-А, сечение;700,0;40,0;40,0;20,0;92,75056956783587;0,40551418019011276;0,38020010552417294;0,21428571428571427;0,0;0,0;1,0665809248817537;0,9461997537769299;1,0;1,0
13-А, сечение;700,0;37,5;40,0;22,5;93,4420840944221;0,3821248543733058;0,4035894313409799;0,21428571428571427;0,0;0,0;0,9468158100762074;0,8916246602043801;1,0;0,9999999999999999
13-А, сечение;700,0;35,0;40,0;25,0;75,3012046437115;0,3782855406237717;0,4074287450905139;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575587;0,8826662614554673;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;32,5;40,0;27,5;55,86141176812044;0,3782855406237594;0,40742874509052623;0,21428571428571427;0,0;0,0;0,9284704262575005;0,8826662614554387;0,9999999999999999;1,0
13-А, сечение;700,0;30,0;40,0;30,0;36,42161889156769;0,3782855406237733;0,4074287450905124;0,21428571428571427;0,0;0,0;0,928470426257566;0,8826662614554711;1,0;1,0
13-А, сечение;700,0;27,5;40,0;32,5;16,981826015502328;0,3782855406237738;0,4074287450905119;0,21428571428571427;0,0;0,0;0,9284704262575685;0,8826662614554722;1,0;1,0
13-А, сечение;700,0;55,0;42,5;2,5;0,6945561517690478;0,4055141801901101;0,3802001055241755;0,21428571428571427;0,0;0,0;1,0665809248817397;0,9461997537769237;0,9999999999999999;1,0
13-А, сечение;700,0;52,5;42,5;5,0;13,898777507973433;0,4055141801901148;0,38020010552417083;0,21428571428571427;0,0;0,0;1,066580924881765;0,9461997537769347;1,0;1,0
13-А, сечение;700,0;50,0;42,5;7,5;27,10299882833581;0,4055141801901138;0,3802001055241719;0,2142857142857143;0,0;2,7755575615628914e-15;1,0665809248817595;0,9461997537769321;1,0;1,0
13-А, сечение;700,0;47,5;42,5;10,0;40,307220184613314;0,4055141801901101;0,38020010552417555;0,21428571428571427;0,0;0,0;1,0665809248817395;0,9461997537769237;1,0;1,0
13-А, сечение;700,0;45,0;42,5;12,5;53,51144152141533;0,405514180190111;0,38020010552417477;0,21428571428571427;0,0;0,0;1,066580924881744;0,9461997537769256;1,0;0,9999999999999999
13-А, сечение;700,0;42,5;42,5;15,0;66,71566287024453;0,4055141801901084;0,3802001055241774;0,21428571428571427;0,0;0,0;1,0665809248817297;0,9461997537769196;1,0;1,0
13-А, сечение;700,0;40,0;42,5;17,5;79,91988419565817;0,40551418019011015;0,3802001055241756;0,21428571428571427;0,0;0,0;1,0665809248817395;0,9461997537769238;1,0;1,0
13-А, сечение;700,0;37,5;42,5;20,0;93,00667456943461;0,40272990148373194;0,38298438423055375;0,21428571428571427;0,0;0,0;1,0515569774283318;0,9397031034620412;1,0;1,0
13-А, сечение;700,0;35,0;42,5;22,5;84,40164244661081;0,37828554062376923;0,4074287450905165;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575467;0,8826662614554616;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;32,5;42,5;25,0;64,96184956806992;0,3782855406237721;0,4074287450905135;0,21428571428571427;0,0;0,0;0,9284704262575607;0,8826662614554683;1,0;1,0
13-А, сечение;700,0;30,0;42,5;27,5;45,522056689748915;0,37828554062377506;0,40742874509051064;0,21428571428571427;0,0;0,0;0,9284704262575745;0,8826662614554752;1,0;1,0
13-А, сечение;700,0;27,5;42,5;30,0;26,082263812201735;0,37828554062377334;0,4074287450905123;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575665;0,8826662614554713;1,0;1,0
13-А, сечение;700,0;25,0;42,5;32,5;6,642470926888463;0,37828554062378217;0,4074287450905036;0,21428571428571427;0,0;0,0;0,928470426257608;0,8826662614554918;1,0;1,0
13-А, сечение;700,0;52,5;45,0;2,5;1,0680921331665463;0,40551418019011104;0,3802001055241747;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817444;0,9461997537769258;1,0;0,9999999999999999
13-А, сечение;700,0;50,0;45,0;5,0;14,272313459417596;0,4055141801901144;0,3802001055241712;0,21428571428571427;0,0;0,0;1,066580924881763;0,9461997537769337;0,9999999999999999;1,0
13-А, сечение;700,0;47,5;45,0;7,5;27,47653481472192;0,4055141801901134;0,3802001055241722;0,21428571428571427;0,0;0,0;1,0665809248817575;0,9461997537769313;1,0;1,0
13-А, сечение;700,0;45,0;45,0;10,0;40,68075614140574;0,4055141801901109;0,38020010552417477;0,21428571428571427;0,0;0,0;1,0665809248817437;0,9461997537769254;1,0;1,0
13-А, сечение;700,0;42,5;45,0;12,5;53,884977473823994;0,4055141801901094;0,38020010552417627;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817355;0,9461997537769219;1,0;0,9999999999999999
13-А, сечение;700,0;40,0;45,0;15,0;67,08919880339359;0,40551418019011165;0,380200105524174;0,21428571428571427;0,0;0,0;1,066580924881748;0,9461997537769272;1,0;1,0
13-А, сечение;700,0;37,5;45,0;17,5;80,29342017475962;0,40551418019011237;0,3802001055241733;0,21428571428571427;0,0;0,0;1,0665809248817517;0,9461997537769289;1,0;1,0
13-А, сечение;700,0;35,0;45,0;20,0;91,51394930701491;0,3821065994186486;0,403607686295637;0,21428571428571427;0,0;0,0;0,9467277566630901;0,8915820653101801;0,9999999999999999;1,0
13-А, сечение;700,0;32,5;45,0;22,5;74,06228736670357;0,37828554062377395;0,4074287450905118;0,2142857142857143;0,0;2,7755575615628914e-15;0,928470426257569;0,8826662614554724;1,0;1,0
13-А, сечение;700,0;30,0;45,0;25,0;54,622494487340255;0,37828554062376274;0,407428745090523;0,21428571428571427;0,0;0,0;0,928470426257516;0,8826662614554465;1,0;1,0
13-А, сечение;700,0;27,5;45,0;27,5;35,182701607805484;0,37828554062377234;0,4074287450905134;0,21428571428571427;0,0;0,0;0,9284704262575615;0,8826662614554689;1,0;1,0
13-А, сечение;700,0;25,0;45,0;30,0;15,742908730373232;0,3782855406237785;0,40742874509050714;0,21428571428571427;0,0;0,0;0,9284704262575909;0,8826662614554832;1,0;1,0
13-А, сечение;700,0;50,0;47,5;2,5;1,4416280996775561;0,4055141801901132;0,38020010552417244;0,21428571428571427;0,0;0,0;1,0665809248817564;0,9461997537769309;1,0;1,0
13-А, сечение;700,0;47,5;47,5;5,0;14,645849423260351;0,4055141801901106;0,3802001055241752;0,21428571428571433;0,0;5,551115123125783e-15;1,0665809248817417;0,9461997537769244;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;45,0;47,5;7,5;27,850070759187247;0,40551418019010943;0,3802001055241762;0,21428571428571427;0,0;0,0;1,066580924881736;0,9461997537769221;1,0;1,0
13-А, сечение;700,0;42,5;47,5;10,0;41,05429206973115;0,40551418019011537;0,3802001055241703;0,21428571428571427;0,0;0,0;1,0665809248817681;0,9461997537769359;0,9999999999999999;1,0
13-А, сечение;700,0;40,0;47,5;12,5;54,25851341959077;0,40551418019011287;0,3802001055241728;0,21428571428571427;0,0;0,0;1,0665809248817544;0,9461997537769301;1,0;1,0
13-А, сечение;700,0;37,5;47,5;15,0;67,46273478088396;0,405514180190115;0,38020010552417066;0,21428571428571427;0,0;0,0;1,066580924881766;0,946199753776935;0,9999999999999999;1,0
13-А, сечение;700,0;35,0;47,5;17,5;80,66695610365333;0,40551418019011093;0,38020010552417477;0,21428571428571427;0,0;0,0;1,066580924881744;0,9461997537769256;1,0;1,0
13-А, сечение;700,0;32,5;47,5;20,0;83,16272516125794;0,3782855406237728;0,4074287450905128;0,21428571428571427;0,0;0,0;0,9284704262575639;0,8826662614554699;0,9999999999999999;1,0
13-А, сечение;700,0;30,0;47,5;22,5;63,72293228206792;0,3782855406237702;0,4074287450905154;0,21428571428571427;0,0;0,0;0,9284704262575516;0,8826662614554638;0,9999999999999999;1,0
13-А, сечение;700,0;27,5;47,5;25,0;44,28313940659684;0,37828554062376835;0,40742874509051724;0,21428571428571427;0,0;0,0;0,928470426257543;0,8826662614554596;0,9999999999999999;1,0
13-А, сечение;700,0;25,0;47,5;27,5;24,843346527725597;0,3782855406237723;0,40742874509051336;0,21428571428571427;0,0;0,0;0,9284704262575615;0,8826662614554687;1,0;1,0
13-А, сечение;700,0;22,5;47,5;30,0;5,403553651937871;0,37828554062377123;0,4074287450905144;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575565;0,8826662614554662;1,0;0,9999999999999999
13-А, сечение;700,0;47,5;50,0;2,5;1,8151640396369886;0,40551418019011437;0,38020010552417133;0,21428571428571427;0,0;0,0;1,0665809248817626;0,9461997537769335;1,0;1,0
13-А, сечение;700,0;45,0;50,0;5,0;15,019385390781787;0,40551418019011326;0,3802001055241724;0,21428571428571425;0,0;-2,7755575615628914e-15;1,0665809248817566;0,946199753776931;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;42,5;50,0;7,5;28,223606716439498;0,4055141801901129;0,38020010552417266;0,21428571428571427;0,0;0,0;1,066580924881755;0,9461997537769302;0,9999999999999999;1,0
13-А, сечение;700,0;40,0;50,0;10,0;41,427828063697454;0,4055141801901106;0,38020010552417505;0,21428571428571427;0,0;0,0;1,0665809248817422;0,9461997537769248;1,0;1,0
13-А, сечение;700,0;37,5;50,0;12,5;54,63204941680158;0,405514180190111;0,38020010552417466;0,21428571428571427;0,0;0,0;1,0665809248817444;0,9461997537769257;0,9999999999999999;1,0
13-А, сечение;700,0;35,0;50,0;15,0;67,83627074713822;0,4055141801901119;0,3802001055241737;0,21428571428571427;0,0;0,0;1,0665809248817493;0,9461997537769278;0,9999999999999999;1,0
13-А, сечение;700,0;32,5;50,0;17,5;80,66516533751611;0,40148354327383534;0,38423074244045036;0,21428571428571427;0,0;0,0;1,044902187481937;0,9367949343056159;1,0;1,0
13-А, сечение;700,0;30,0;50,0;20,0;72,82337008471443;0,37828554062377173;0,4074287450905141;0,21428571428571436;0,0;8,326672684688674e-15;0,9284704262575585;0,8826662614554671;0,9999999999999999;1,0
13-А, сечение;700,0;27,5;50,0;22,5;53,38357720037382;0,3782855406237691;0,4074287450905165;0,21428571428571427;0,0;0,0;0,9284704262575465;0,8826662614554613;1,0;1,0
13-А, сечение;700,0;25,0;50,0;25,0;33,94378433177958;0,3782855406237726;0,4074287450905131;0,21428571428571427;0,0;0,0;0,9284704262575629;0,8826662614554694;1,0;1,0
13-А, сечение;700,0;22,5;50,0;27,5;14,503991437512342;0,3782855406237652;0,4074287450905205;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575277;0,8826662614554521;1,0;0,9999999999999999
13-А, сечение;700,0;45,0;52,5;2,5;2,1886999999109418;0,40551418019011265;0,380200105524173;0,21428571428571427;0,0;0,0;1,0665809248817533;0,9461997537769296;1,0;1,0
13-А, сечение;700,0;42,5;52,5;5,0;15,392921359622253;0,40551418019011026;0,3802001055241754;0,21428571428571427;0,0;0,0;1,0665809248817404;0,946199753776924;1,0;1,0
13-А, сечение;700,0;40,0;52,5;7,5;28,597142680007348;0,4055141801901117;0,38020010552417394;0,21428571428571427;0,0;0,0;1,0665809248817482;0,9461997537769273;0,9999999999999999;1,0
13-А, сечение;700,0;37,5;52,5;10,0;41,80136403090031;0,4055141801901121;0,38020010552417355;0,21428571428571427;0,0;0,0;1,0665809248817504;0,9461997537769283;1,0;1,0
13-А, сечение;700,0;35,0;52,5;12,5;55,00558537475641;0,4055141801901134;0,3802001055241722;0,21428571428571427;0,0;0,0;1,0665809248817575;0,9461997537769313;1,0;1,0
13-А, сечение;700,0;32,5;52,5;15,0;68,20980669028287;0,4055141801901141;0,3802001055241716;0,21428571428571427;0,0;0,0;1,066580924881761;0,9461997537769329;1,0;1,0
13-А, сечение;700,0;30,0;52,5;17,5;77,75034868102149;0,38474393417249647;0,40097035154178917;0,21428571428571427;0,0;0,0;0,9595321267348078;0,8977358464024918;1,0;1,0
13-А, сечение;700,0;27,5;52,5;20,0;62,48401500576034;0,37828554062377423;0,4074287450905115;0,21428571428571436;0,0;8,326672684688674e-15;0,9284704262575704;0,8826662614554729;0,9999999999999999;1,0
13-А, сечение;700,0;25,0;52,5;22,5;43,04422211949652;0,37828554062377295;0,40742874509051275;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575645;0,8826662614554702;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;22,5;52,5;25,0;23,604429246052383;0,3782855406237675;0,40742874509051813;0,21428571428571425;0,0;-2,7755575615628914e-15;0,9284704262575388;0,8826662614554576;0,9999999999999999;0,9999999999999999
13-А, сечение;700,0;20,0;52,5;27,5;4,1646363639735755;0,3782855406237736;0,40742874509051197;0,21428571428571427;0,0;0,0;0,9284704262575679;0,8826662614554719;1,0;1,0
