T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
595,0;0,175;объём зерна;0,9511271808247345;7,677934486538729e-34;8,259928622689205e-34;296809389,509082
595,0;0,175;объём зерна;1,0;5,952919038817904e-34;6,404155498264746e-34;296809389,50906926
595,0;0,175;объём зерна;1,6852501600765406;1,3317194232522694e-33;1,4326649179929928e-33;296809389,50912213
595,0;0,175;объём зерна;2,9833301265324974;2,7857148339377993e-33;2,9968744500014258e-33;296809389,5091368
595,0;0,175;объём зерна;5,2830095737983225;5,4014137262665286e-33;5,810845601612859e-33;296809389,5090618
595,0;0,175;объём зерна;9,35969844997168;1,0062275561989878e-32;1,0825004832951441e-32;296809389,50910926
595,0;0,175;объём зерна;10,0;4,284015652016401e-33;4,6087477779575254e-33;296809389,5090838
595,0;0,175;объём зерна;16,570959545682157;1,1735900673269875e-32;1,2625492188574223e-32;296809389,5090647
595,0;0,175;объём зерна;29,350528588955715;2,6330199522314446e-32;2,8326051629743303e-32;296809389,5090742
595,0;0,175;объём зерна;51,97073204951477;5,222649685894682e-32;5,618531090937651e-32;296809389,50912243
595,0;0,175;объём зерна;92,06645694618066;9,816572522668442e-32;1,0560677288775199e-31;296809389,5090941
595,0;0,175;объём зерна;100,0;3,981175180594896e-32;4,282951734452752e-32;296809389,5091099
595,0;0,175;объём зерна;163,07792971802743;1,1202743031790967e-31;1,205192073247778e-31;296809389,50914145
595,0;0,175;объём зерна;200,0;2,1197109380809542e-32;2,2803868774836725e-32;296809389,50914985
595,0;0,175;объём зерна;288,7106794656684;1,2278353424241198e-31;1,3209063331576305e-31;296809389,5090571
595,0;0,175;объём зерна;511,2587749415865;3,7777146621250006e-31;4,064068731082102e-31;296809389,50907785
595,0;0,175;объём зерна;905,6521559651597;8,297613777486412e-31;8,926580144808922e-31;296809389,5091073
595,0;0,175;объём зерна;1000,0;4,970827750390805e-31;5,347620832907155e-31;296809389,509118
595,0;0,175;объём зерна;1603,2837532047117;1,1884767299772406e-30;1,2785643035311357e-30;296809389,5090741
595,0;0,175;объём зерна;2839,0358009060474;2,6048036926947345e-30;2,8022500863347585e-30;296809389,5090757
595,0;0,175;объём зерна;5028,633571792196;5,114418049736342e-30;5,5020954022830884e-30;296809389,5091051
595,0;0,175;объём зерна;8908,86767615496;9,561794730554116e-30;1,0286587117623012e-29;296809389,5090844
595,0;0,175;объём зерна;10000,0;1,0565946786918775e-29;1,1366854776384681e-29;296809389,5091175
595,0;0,175;объём зерна;15765,470162594047;1,717412374689473e-29;1,8475937318206055e-29;296809389,5091304
595,0;0,175;объём зерна;27940,049585849076;3,1128206554449375e-29;3,3487751783095543e-29;296809389,5090996
595,0;0,175;объём зерна;49468,135641063185;5,580296436853005e-29;6,00328777780855e-29;296809389,50901484
