T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;средний радиус, нм;число выделений, 1/м³;критический радиус, нм;скорость зарождения, 1/(м³·с)
595,0;0,125;объём зерна;27974,458159901147;44,749397363025736;4,116554653069548e+20;45,756770765287015;0,0
595,0;0,125;объём зерна;49473,65338845486;63,32065760445654;1,814170543226803e+20;65,23932071434741;0,0
595,0;0,125;объём зерна;87600,0;83,35718173691573;1,094957662739222e+20;84,49902331417027;0,0
595,0;0,15;объём зерна;0,001;0,0;2,781945622925874e-104;1,0107496952713653;7,720195726138932e-102
595,0;0,15;объём зерна;0,001769908906321979;0,0;4,8936118156765834e-58;1,0107496952714639;7,384047850839295e-56
595,0;0,15;объём зерна;0,0031355141082460083;0,0;8,847918306752481e-32;1,0107496952715007;7,568524202716177e-30
595,0;0,15;объём зерна;0,005554586920350339;0,0;7,446282427285695e-17;1,0107496952715178;3,636419500492253e-15
595,0;0,15;объём зерна;0,009835356723973405;0,9970000000000002;2,5039563635781214e-08;1,0107496952713497;6,970702114125458e-07
595,0;0,15;объём зерна;0,010000000000000002;0,9970000000000002;3,618825622841002e-08;1,0107496952713375;1,0476651788356978e-06
595,0;0,15;объём зерна;0,0176446885455609;0,9970000000000002;0,06284627735940138;1,0107496952713688;0,0397993621842061
595,0;0,15;объём зерна;0,030444227130387906;1,0918478859012428;85,9530850578496;1,01074969527142;13,136917766343947
595,0;0,15;объём зерна;0,05421551486742558;1,0954974145942138;8499,922247057259;1,0107496952712167;437,3520539083207
595,0;0,15;объём зерна;0,09893642977442703;1,098027608961318;246041,24219907483;1,0107496952716075;3327,505875677885
595,0;0,15;объём зерна;0,10000000000000002;1,0980461469390492;258780,75619261948;1,0107496952712154;3415,7173794914806
595,0;0,15;объём зерна;0,17544273149158318;1,105027600937407;1971897,9325038292;1,0107496952714798;9727,887161930223
595,0;0,15;объём зерна;0,30520918763971633;1,114164944688995;8366623,834312982;1,0107496952714938;17546,134737565902
595,0;0,15;объём зерна;0,5370395280084278;1,1448681152403606;26316277,90892657;1,010749695271342;24756,292760975935
595,0;0,15;объём зерна;0,9493184244003702;1,2261365861531464;67615619,15246874;1,010749695271438;30141,487197607363
595,0;0,15;объём зерна;1,0;1,2382236333381216;73147026,49443185;1,0107496952713886;30535,699386498516
595,0;0,15;объём зерна;1,6839799672080749;1,4362647908254464;152097330,9885324;1,0107496952715487;33708,62786535634
595,0;0,15;объём зерна;2,9819475778533655;1,8773383100581116;315578440,18461823;1,0107496952712336;35897,41325759581
595,0;0,15;объём зерна;5,293285934953999;2,6829640374209243;624658357,0154805;1,0107496952712887;37199,87809527138
595,0;0,15;объём зерна;9,358109445884322;3,9216683089272597;1175483435,9672627;1,0107496952713506;37950,31888073261
595,0;0,15;объём зерна;10,0;4,095156376733358;1263250845,8139732;1,010749695271228;38013,728243692356
595,0;0,15;объём зерна;16,571772959102425;5,7813278211417;2067456815,6279569;1,0107496952713557;38382,41212325519
595,0;0,15;объём зерна;29,325121655282157;8,282097062083553;3382788816,425782;1,01074969527137;38628,357091126774
595,0;0,15;объём зерна;51,92110479029044;11,502625736449533;5667327290,995361;1,0107496952714188;38768,13573868111
595,0;0,15;объём зерна;92,03811287324264;16,647634186460774;8211536728,184341;1,0107496952717363;38847,42932927184
595,0;0,15;объём зерна;100,0;17,436952373609415;8703988103,6856;1,0107496952717407;38855,60943318637
595,0;0,15;объём зерна;162,90712544623312;22,334035810913477;12708118673,236147;1,0107496952728734;38892,14535375883
595,0;0,15;объём зерна;200,0;24,730421204477118;15042698927,378418;1,0107496952735209;38902,92351902573
595,0;0,15;объём зерна;288,60459229090696;29,084982980282025;20899121065,936615;1,0107496952764343;38917,46097893869
595,0;0,15;объём зерна;510,9262942438754;37,354577697955314;36495703572,155136;1,0107496952911355;38931,74482896357
595,0;0,15;объём зерна;906,1813377072162;50,521589523279644;64259532834,60178;1,010749695351823;38939,83470943507
595,0;0,15;объём зерна;1000,0;53,1767345349834;70818391106,64716;1,0107496953743345;38940,815858712376
595,0;0,15;объём зерна;1603,5902107581603;67,32091471855453;113178193379,09601;1,0107496956081892;38944,382493851044
595,0;0,15;объём зерна;2840,768721882904;57,27704315932424;247075432822,5946;1,0107496965367693;38946,95299511614
595,0;0,15;объём зерна;5020,777845994578;21,68857069220468;5,37736262249161e+21;21,798007894035898;0,0
595,0;0,15;объём зерна;8926,628624952207;27,604475138883448;2,6222636513056176e+21;27,877896935606373;0,0
595,0;0,15;объём зерна;10000,0;28,815229904796347;2,3073994273527688e+21;29,14518109799516;0,0
595,0;0,15;объём зерна;15796,504255559845;33,936573519049446;1,4160972103532224e+21;34,20232755522769;0,0
595,0;0,15;объём зерна;27933,1298167518;41,427801548940614;7,934660017782982e+20;42,129455907049646;0,0
595,0;0,15;объём зерна;49462,95782682656;49,84795648082351;4,582258248095469e+20;51,0256965244659;0,0
595,0;0,15;объём зерна;87600,0;59,71503232635024;2,6766816719049268e+20;62,45708698814662;0,0
595,0;0,175;объём зерна;0,001;0,0;1,4469214483353264e-135;1,1792079778166165;4,2524508495258264e-133
595,0;0,175;объём зерна;0,001769908906321979;0,0;1,2072634061791002e-81;1,179207977816649;1,8739149076751258e-79
595,0;0,175;объём зерна;0,0031355141082460083;0,0;4,786910197818835e-51;1,1792079778166265;4,155143433210174e-49
595,0;0,175;объём зерна;0,005554586920350339;0,0;1,1351415796318014e-33;1,179207977816631;5,587179026353245e-32
595,0;0,175;объём зерна;0,009835356723973405;0,0;9,198404540467886e-24;1,1792079778166147;2,571750836450262e-22
595,0;0,175;объём зерна;0,010000000000000002;0,0;1,4232395411160256e-23;1,1792079778166464;4,1368128399332755e-22
595,0;0,175;объём зерна;0,01741420532255206;0,0;4,4954343317269094e-18;1,1792079778165594;7,363633927855386e-17
595,0;0,175;объём зерна;0,03084270003851134;0,0;9,751268971884874e-15;1,1792079778166662;8,918974865912371e-14
595,0;0,175;объём зерна;0,054614930997190225;0,0;9,556752735798346e-13;1,1792079778168023;4,905436964363215e-12
595,0;0,175;объём зерна;0,09671041261606801;0,0;1,6325208822356634e-11;1,1792079778166884;4,7154315213162275e-11
595,0;0,175;объём зерна;0,10000000000000002;0,0;9,70914012515211e-12;1,1792079778164757;5,1936003778870696e-11
595,0;0,175;объём зерна;0,17127951419477566;0,0;7,501021452305519e-11;1,1792079778166875;1,6930740445259796e-10
595,0;0,175;объём зерна;0,3035281041009391;0,9970000000000002;3,202162368383464e-10;1,1792079778165545;3,486423623570487e-10
595,0;0,175;объём зерна;0,5373684155160052;0,9970000000000002;9,215664419700656e-10;1,1792079778166247;5,238175333400692e-10
595,0;0,175;объём зерна;0,9511271808247345;0,9970000000000002;2,140593007996838e-09;1,1792079778166533;6,591922701050299e-10
595,0;0,175;объём зерна;1,0;0,9970000000000002;1,659662099749096e-09;1,179207977816704;6,688809010087429e-10
595,0;0,175;объём зерна;1,6852501600765406;0,9970000000000002;3,7128075148665314e-09;1,179207977816494;7,507454828015309e-10
595,0;0,175;объём зерна;2,9833301265324974;0,9970000000000002;7,766518073649948e-09;1,1792079778164355;8,078532151632619e-10
595,0;0,175;объём зерна;5,2830095737983225;0,9970000000000002;1,505903505169998e-08;1,1792079778167335;8,420270900261062e-10
595,0;0,175;объём зерна;9,35969844997168;0,9970000000000002;2,8053426022710224e-08;1,1792079778165452;8,619720497447035e-10
595,0;0,175;объём зерна;10,0;0,9970000000000002;1,1943751235352594e-08;1,1792079778166462;8,636481001506941e-10
595,0;0,175;объём зерна;16,570959545682157;0,9970000000000002;3,2719459859668555e-08;1,1792079778167222;8,7342755385316e-10
595,0;0,175;объём зерна;29,350528588955715;0,9970000000000002;7,340807751804158e-08;1,1792079778166842;8,799686416675275e-10
595,0;0,175;объём зерна;51,97073204951477;0,9970000000000002;1,4560644429102015e-07;1,1792079778164926;8,836818810735801e-10
595,0;0,175;объём зерна;92,06645694618066;0,9970000000000002;2,7368410789854104e-07;1,1792079778166051;8,85787112605295e-10
595,0;0,175;объём зерна;100,0;0,9970000000000002;1,1099437967507068e-07;1,1792079778165425;8,860038818388337e-10
595,0;0,175;объём зерна;163,07792971802743;0,9970000000000002;3,123302685934696e-07;1,179207977816417;8,86977538219083e-10
595,0;0,175;объём зерна;200,0;0,9970000000000002;5,909712333422137e-08;1,1792079778163838;8,872627008057057e-10
595,0;0,175;объём зерна;288,7106794656684;0,9970000000000002;3,4231807442125364e-07;1,1792079778167524;8,876498508374296e-10
595,0;0,175;объём зерна;511,2587749415865;0,9970000000000002;1,0532194050534797e-06;1,1792079778166698;8,880299564004048e-10
595,0;0,175;объём зерна;905,6521559651597;0,9970000000000002;2,313358373438376e-06;1,1792079778165527;8,882447675830315e-10
595,0;0,175;объём зерна;1000,0;0,9970000000000002;1,3858569834242018e-06;1,17920797781651;8,882710435661265e-10
595,0;0,175;объём зерна;1603,2837532047117;0,9970000000000002;3,3134497081429277e-06;1,1792079778166846;8,883659573260352e-10
